[["PAYANN","ESTAB","EMP","NAICS2012","OPTAX","state","county"],
["7033","69","295","81","A","48","213"],
["38627","192","1261","81","A","13","059"],
["0","15","0","81","A","13","195"],
["11767","53","380","81","A","13","219"],
["0","11","0","81","A","13","221"],
["8993","79","322","81","A","13","013"],
["24963","120","805","81","A","13","015"],
["0","27","0","81","A","13","035"],
["0","122","0","81","A","13","045"],
["35066","324","1402","81","A","13","057"],
["36549","270","1349","81","A","13","063"],
["295867","1237","9389","81","A","13","067"],
["16251","144","653","81","A","13","077"],
["2879","35","161","81","A","13","085"],
["217545","1075","6406","81","A","13","089"],
["22298","183","796","81","A","13","097"],
["37020","226","1441","81","A","13","113"],
["50849","307","1541","81","A","13","117"],
["763149","2108","21451","81","A","13","121"],
["245399","1382","8424","81","A","13","135"],
["0","36","0","81","A","13","143"],
["0","8","0","81","A","13","149"],
["23113","226","996","81","A","13","151"],
["498","7","29","81","A","13","159"],
["7199","13","216","81","A","13","171"],
["724","16","39","81","A","13","199"],
["3195","32","128","81","A","13","211"],
["7432","79","336","81","A","13","217"],
["10972","124","455","81","A","13","223"],
["0","39","0","81","A","13","227"],
["0","17","0","81","A","13","231"],
["22609","135","804","81","A","13","247"],
["9498","76","415","81","A","13","255"],
["7985","113","346","81","A","13","297"],
["85162","563","3588","81","A","34","001"],
["6161","70","353","81","A","18","033"],
["9767","131","518","81","A","36","011"],
["18646","172","787","81","A","01","081"],
["0","18","0","81","A","13","033"],
["22487","134","794","81","A","13","073"],
["0","10","0","81","A","13","181"],
["3583","28","114","81","A","13","189"],
["53092","275","1816","81","A","13","245"],
["20406","169","950","81","A","45","003"],
["1501","24","65","81","A","45","037"],
["37945","289","1265","81","A","23","011"],
["10018","91","537","81","A","27","099"],
["8582","78","330","81","A","48","021"],
["3036","33","106","81","A","48","055"],
["35250","203","1170","81","A","48","209"],
["703658","2084","18611","81","A","48","453"],
["121987","608","4107","81","A","48","491"],
["3169","42","157","81","A","13","087"],
["153637","835","5099","81","A","06","029"],
["291763","1077","8665","81","A","24","003"],
["295723","1376","9983","81","A","24","005"],
["57463","355","2195","81","A","24","013"],
["90528","422","2691","81","A","24","025"],
["179757","509","4399","81","A","24","027"],
["12679","103","526","81","A","24","035"],
["305516","939","8989","81","A","24","510"],
["36867","273","1395","81","A","23","019"],
["16347","129","541","81","A","55","111"],
["3991","46","182","81","A","21","179"],
["95550","590","3176","81","A","25","001"],
["37228","220","1030","81","A","50","023"],
["11940","78","473","81","A","40","147"],
["1994","32","137","81","A","22","067"],
["15031","100","626","81","A","36","037"],
["6014","53","276","81","A","05","063"],
["44568","150","1260","81","A","22","005"],
["367948","876","8742","81","A","22","033"],
["1674","16","54","81","A","22","037"],
["4766","30","136","81","A","22","047"],
["15218","106","487","81","A","22","063"],
["0","28","0","81","A","22","077"],
["0","7","0","81","A","22","091"],
["10721","38","263","81","A","22","121"],
["0","10","0","81","A","22","125"],
["41707","208","1173","81","A","26","025"],
["21338","190","928","81","A","26","017"],
["9327","60","282","81","A","48","321"],
["5589","66","242","81","A","31","067"],
["0","52","0","81","A","48","199"],
["81169","362","2712","81","A","48","245"],
["0","5","0","81","A","48","351"],
["0","85","0","81","A","48","361"],
["10905","133","452","81","A","55","027"],
["9139","56","372","81","A","54","019"],
["23373","112","796","81","A","54","081"],
["8588","73","361","81","A","18","093"],
["4722","38","187","81","A","48","025"],
["13114","67","505","81","A","39","091"],
["70397","404","2282","81","A","53","073"],
["12138","90","415","81","A","27","007"],
["41946","329","1526","81","A","41","017"],
["1128","22","45","81","A","45","069"],
["7837","97","395","81","A","50","003"],
["12569","68","377","81","A","33","007"],
["495","9","45","81","A","50","009"],
["7090","62","336","81","A","26","107"],
["0","1","0","81","A","48","173"],
["0","40","0","81","A","48","227"],
["0","19","0","81","A","51","051"],
["0","53","0","81","A","51","195"],
["0","15","0","81","A","51","720"],
["0","20","0","81","A","30","009"],
["0","1","0","81","A","30","037"],
["58735","368","2134","81","A","30","111"],
["43641","341","1937","81","A","36","007"],
["4819","65","205","81","A","36","107"],
["0","20","0","81","A","01","007"],
["0","64","0","81","A","01","009"],
["0","36","0","81","A","01","021"],
["306036","1042","9351","81","A","01","073"],
["7034","81","265","81","A","01","115"],
["56133","281","1792","81","A","01","117"],
["0","83","0","81","A","01","127"],
["53824","254","1691","81","A","38","015"],
["0","58","0","81","A","38","059"],
["0","2","0","81","A","38","065"],
["0","2","0","81","A","38","085"],
["8365","51","279","81","A","16","011"],
["0","24","0","81","A","51","063"],
["0","26","0","81","A","51","071"],
["23081","148","814","81","A","51","121"],
["5460","43","208","81","A","51","155"],
["0","29","0","81","A","51","750"],
["2473","27","98","81","A","17","039"],
["74778","259","2311","81","A","17","113"],
["55782","204","1905","81","A","18","105"],
["1110","27","68","81","A","18","119"],
["9754","114","493","81","A","42","037"],
["8691","35","234","81","A","42","093"],
["20842","92","605","81","A","51","185"],
["25124","94","831","81","A","54","055"],
["4397","43","190","81","A","05","093"],
["2341","28","106","81","A","22","117"],
["112244","768","4121","81","A","16","001"],
["0","8","0","81","A","16","015"],
["26727","206","1039","81","A","16","027"],
["0","23","0","81","A","16","045"],
["0","5","0","81","A","16","073"],
["4999","48","171","81","A","19","015"],
["7648","82","349","81","A","37","189"],
["6861","34","223","81","A","48","233"],
["225492","1449","8386","81","A","25","009"],
["890676","3397","24727","81","A","25","017"],
["321815","1576","10253","81","A","25","021"],
["163903","969","5915","81","A","25","023"],
["629227","1988","17967","81","A","25","025"],
["104099","676","3639","81","A","33","015"],
["32869","204","1192","81","A","33","017"],
["176677","717","4415","81","A","08","013"],
["0","17","0","81","A","21","003"],
["0","18","0","81","A","21","031"],
["0","8","0","81","A","21","061"],
["25791","199","1035","81","A","21","227"],
["40259","269","1314","81","A","30","031"],
["9130","95","472","81","A","42","083"],
["3717","59","228","81","A","27","021"],
["13726","141","694","81","A","27","035"],
["6502","52","273","81","A","29","209"],
["12858","101","556","81","A","29","213"],
["12329","121","420","81","A","08","117"],
["48645","382","1789","81","A","53","035"],
["5140","53","212","81","A","48","477"],
["6033","46","248","81","A","37","175"],
["420840","2103","13041","81","A","09","001"],
["8910","48","290","81","A","28","085"],
["0","28","0","81","A","41","015"],
["9130","66","354","81","A","46","011"],
["44588","402","2159","81","A","48","061"],
["6947","69","381","81","A","48","049"],
["524","15","24","81","A","13","025"],
["17915","141","746","81","A","13","127"],
["691","13","36","81","A","13","191"],
["6277","73","310","81","A","39","033"],
["283493","1752","11023","81","A","36","029"],
["31047","341","1593","81","A","36","063"],
["0","37","0","81","A","16","031"],
["0","26","0","81","A","16","067"],
["0","7","0","81","A","17","071"],
["10750","93","447","81","A","19","057"],
["29161","190","1097","81","A","37","001"],
["65860","414","2291","81","A","50","007"],
["6133","69","264","81","A","50","011"],
["378","10","17","81","A","50","013"],
["7249","72","289","81","A","30","093"],
["1195","19","50","81","A","26","113"],
["6616","68","254","81","A","26","165"],
["0","44","0","81","A","13","129"],
["30096","142","865","81","A","24","037"],
["5301","68","360","81","A","24","019"],
["6094","60","276","81","A","39","059"],
["0","2","0","81","A","05","013"],
["0","30","0","81","A","05","103"],
["0","43","0","81","A","21","217"],
["4364","46","214","81","A","08","043"],
["4230","50","260","81","A","17","057"],
["4040","46","224","81","A","39","019"],
["131165","694","4770","81","A","39","151"],
["164209","1209","6696","81","A","12","071"],
["178","6","10","81","A","17","003"],
["1096","16","56","81","A","29","017"],
["19852","159","798","81","A","29","031"],
["8383","93","396","81","A","17","077"],
["14114","93","519","81","A","17","199"],
["12491","85","501","81","A","35","015"],
["19010","126","660","81","A","32","510"],
["49765","207","1333","81","A","56","025"],
["6546","74","343","81","A","49","021"],
["3878","51","148","81","A","19","011"],
["2439","41","108","81","A","19","105"],
["77324","377","2610","81","A","19","113"],
["10895","40","395","81","A","13","233"],
["10917","86","436","81","A","39","107"],
["5550","73","268","81","A","17","121"],
["0","116","0","81","A","53","041"],
["32669","287","1558","81","A","42","055"],
["66343","271","2173","81","A","17","019"],
["0","28","0","81","A","17","053"],
["0","18","0","81","A","17","147"],
["0","23","0","81","A","54","005"],
["0","5","0","81","A","54","015"],
["0","388","0","81","A","54","039"],
["11226","96","465","81","A","17","029"],
["3326","16","100","81","A","17","035"],
["26164","187","1068","81","A","45","015"],
["155870","768","5340","81","A","45","019"],
["23033","165","832","81","A","45","035"],
["31617","266","1435","81","A","37","025"],
["33972","285","1432","81","A","37","071"],
["39246","272","1696","81","A","37","097"],
["12327","130","491","81","A","37","109"],
["413728","1698","12608","81","A","37","119"],
["17997","142","682","81","A","37","159"],
["32797","281","1255","81","A","37","179"],
["3416","36","141","81","A","45","023"],
["27502","97","495","81","A","45","057"],
["61695","283","2070","81","A","45","091"],
["74989","151","1445","81","A","51","003"],
["2240","16","70","81","A","51","029"],
["2988","22","138","81","A","51","065"],
["2470","20","103","81","A","51","079"],
["4854","21","181","81","A","51","125"],
["52470","151","1444","81","A","51","540"],
["5221","40","272","81","A","13","047"],
["2100","18","87","81","A","13","083"],
["7740","39","258","81","A","13","295"],
["0","580","0","81","A","47","065"],
["0","31","0","81","A","47","115"],
["448","8","21","81","A","47","153"],
["27112","189","943","81","A","56","021"],
["3166730","9887","78562","81","A","17","031"],
["17784","147","994","81","A","17","037"],
["676036","2047","17768","81","A","17","043"],
["13147","85","487","81","A","17","063"],
["169677","821","5885","81","A","17","089"],
["21532","164","795","81","A","17","093"],
["224192","1276","7626","81","A","17","097"],
["77557","634","3300","81","A","17","111"],
["195067","1053","6884","81","A","17","197"],
["0","55","0","81","A","18","073"],
["185004","876","6336","81","A","18","089"],
["0","18","0","81","A","18","111"],
["49477","282","2002","81","A","18","127"],
["30954","241","1485","81","A","55","059"],
["55987","321","2158","81","A","06","007"],
["9660","85","490","81","A","39","141"],
["8086","71","328","81","A","18","029"],
["0","6","0","81","A","18","115"],
["0","12","0","81","A","18","161"],
["0","180","0","81","A","21","015"],
["0","5","0","81","A","21","023"],
["0","126","0","81","A","21","037"],
["0","5","0","81","A","21","077"],
["0","24","0","81","A","21","081"],
["0","232","0","81","A","21","117"],
["0","11","0","81","A","21","191"],
["3806","42","180","81","A","39","015"],
["107997","520","4178","81","A","39","017"],
["43800","289","1688","81","A","39","025"],
["344211","1488","11624","81","A","39","061"],
["56273","244","1944","81","A","39","165"],
["0","207","0","81","A","33","009"],
["0","87","0","81","A","33","019"],
["3839","42","135","81","A","50","017"],
["21939","146","760","81","A","50","027"],
["0","2","0","81","A","54","017"],
["0","134","0","81","A","54","033"],
["0","23","0","81","A","54","091"],
["2248","34","131","81","A","28","027"],
["0","87","0","81","A","21","047"],
["0","14","0","81","A","21","221"],
["21246","184","975","81","A","47","125"],
["5639","67","213","81","A","06","033"],
["3810","52","194","81","A","28","011"],
["21408","94","851","81","A","47","011"],
["365","8","22","81","A","47","139"],
["567966","2495","18586","81","A","39","035"],
["36726","176","1179","81","A","39","055"],
["66785","470","2718","81","A","39","085"],
["62590","454","2641","81","A","39","093"],
["40974","300","1639","81","A","39","103"],
["3723","46","172","81","A","12","051"],
["7815","92","331","81","A","19","045"],
["9409","76","468","81","A","35","009"],
["0","236","0","81","A","16","055"],
["4669","58","200","81","A","20","125"],
["6768","67","276","81","A","26","023"],
["53626","266","1939","81","A","48","041"],
["3652","26","115","81","A","48","051"],
["5538","24","139","81","A","48","395"],
["322999","1086","8419","81","A","08","041"],
["3074","42","129","81","A","08","119"],
["53245","327","1985","81","A","29","019"],
["0","16","0","81","A","45","017"],
["0","12","0","81","A","45","039"],
["8385","82","373","81","A","45","055"],
["88071","491","2905","81","A","45","063"],
["141849","609","4986","81","A","45","079"],
["0","14","0","81","A","45","081"],
["7297","61","275","81","A","01","113"],
["0","5","0","81","A","13","053"],
["0","14","0","81","A","13","145"],
["0","2","0","81","A","13","197"],
["62434","322","2293","81","A","13","215"],
["19673","111","692","81","A","18","005"],
["11468","87","462","81","A","28","087"],
["8409","78","360","81","A","31","141"],
["94224","270","2266","81","A","39","041"],
["30360","171","1031","81","A","39","045"],
["597088","1912","17718","81","A","39","049"],
["4212","35","199","81","A","39","073"],
["27842","203","1190","81","A","39","089"],
["3300","46","159","81","A","39","097"],
["1984","24","80","81","A","39","117"],
["2430","28","158","81","A","39","127"],
["4291","51","179","81","A","39","129"],
["8872","68","354","81","A","39","159"],
["68225","411","1995","81","A","33","013"],
["3803","39","171","81","A","18","041"],
["0","4","0","81","A","47","087"],
["0","18","0","81","A","47","133"],
["0","115","0","81","A","47","141"],
["0","86","0","81","A","41","011"],
["4470","30","148","81","A","13","081"],
["3511","41","167","81","A","28","003"],
["4175","47","187","81","A","13","137"],
["14544","148","663","81","A","36","101"],
["3365","47","150","81","A","48","007"],
["143929","522","4501","81","A","48","355"],
["11358","64","342","81","A","48","409"],
["5069","63","214","81","A","48","349"],
["9020","93","401","81","A","36","023"],
["30273","147","891","81","A","41","003"],
["4982","60","267","81","A","39","031"],
["6681","37","219","81","A","08","081"],
["5764","83","304","81","A","18","107"],
["0","21","0","81","A","06","015"],
["44183","348","1683","81","A","12","091"],
["12282","87","462","81","A","12","131"],
["12777","66","580","81","A","47","035"],
["14991","101","499","81","A","01","043"],
["6178","54","205","81","A","37","099"],
["16904","139","780","81","A","24","001"],
["3751","41","180","81","A","54","057"],
["276830","1036","7810","81","A","48","085"],
["1244465","3427","32368","81","A","48","113"],
["145694","743","4951","81","A","48","121"],
["18628","170","786","81","A","48","139"],
["11675","82","534","81","A","48","221"],
["10331","93","409","81","A","48","231"],
["42224","183","1110","81","A","48","251"],
["22302","112","557","81","A","48","257"],
["23949","150","914","81","A","48","367"],
["16934","96","741","81","A","48","397"],
["0","12","0","81","A","48","425"],
["562959","2390","19504","81","A","48","439"],
["0","66","0","81","A","48","497"],
["2870","24","103","81","A","13","213"],
["25812","117","855","81","A","13","313"],
["13304","121","540","81","A","17","183"],
["4224","53","208","81","A","21","021"],
["0","22","0","81","A","21","137"],
["6497","72","281","81","A","51","143"],
["11169","101","535","81","A","51","590"],
["31860","269","1203","81","A","01","003"],
["8726","97","380","81","A","17","073"],
["1554","16","64","81","A","17","131"],
["43001","265","1600","81","A","17","161"],
["52913","306","2165","81","A","19","163"],
["27938","212","1244","81","A","39","057"],
["20663","178","900","81","A","39","109"],
["157507","852","6243","81","A","39","113"],
["2086","26","89","81","A","47","143"],
["2272","30","80","81","A","01","079"],
["27211","150","980","81","A","01","103"],
["37316","176","1170","81","A","17","115"],
["7591","76","392","81","A","18","001"],
["7148","70","386","81","A","39","039"],
["4415","47","255","81","A","48","465"],
["10736","136","533","81","A","12","035"],
["175723","1014","4984","81","A","12","127"],
["1588","28","83","81","A","35","029"],
["138615","651","4571","81","A","08","001"],
["267045","1114","7534","81","A","08","005"],
["23714","109","704","81","A","08","014"],
["522","10","27","81","A","08","019"],
["472227","1607","13247","81","A","08","031"],
["80647","508","3075","81","A","08","035"],
["3188","42","118","81","A","08","039"],
["103","3","7","81","A","08","047"],
["172770","1121","6073","81","A","08","059"],
["2431","24","76","81","A","08","093"],
["2720","29","121","81","A","22","011"],
["35171","88","731","81","A","19","049"],
["2191","28","83","81","A","19","077"],
["1599","22","62","81","A","19","121"],
["228003","942","6904","81","A","19","153"],
["4646","63","227","81","A","19","181"],
["9313","103","420","81","A","26","087"],
["48265","281","1853","81","A","26","093"],
["223569","1391","7991","81","A","26","099"],
["474527","2371","16548","81","A","26","125"],
["20513","201","912","81","A","26","147"],
["497480","2645","16865","81","A","26","163"],
["16028","79","585","81","A","38","089"],
["9491","60","345","81","A","17","103"],
["7141","59","282","81","A","20","057"],
["0","20","0","81","A","01","061"],
["0","16","0","81","A","01","067"],
["27627","185","1056","81","A","01","069"],
["5312","49","218","81","A","13","069"],
["32026","233","1325","81","A","10","001"],
["0","8","0","81","A","13","167"],
["0","64","0","81","A","13","175"],
["26060","165","1169","81","A","42","033"],
["28101","201","1157","81","A","19","061"],
["5767","62","243","81","A","27","017"],
["58674","386","2505","81","A","27","137"],
["12197","77","590","81","A","55","031"],
["2594","27","109","81","A","48","341"],
["11303","69","361","81","A","40","137"],
["8843","97","383","81","A","37","085"],
["16633","143","612","81","A","08","067"],
["3557","34","159","81","A","40","013"],
["8714","83","306","81","A","37","037"],
["175836","433","4298","81","A","37","063"],
["59075","196","1699","81","A","37","135"],
["4402","43","158","81","A","37","145"],
["5228","45","207","81","A","47","045"],
["2511","37","145","81","A","48","323"],
["17383","118","610","81","A","24","041"],
["36968","309","1571","81","A","42","089"],
["15254","101","545","81","A","55","017"],
["29888","201","1283","81","A","55","035"],
["37331","189","1278","81","A","08","037"],
["27965","94","989","81","A","17","049"],
["4988","71","274","81","A","48","481"],
["16504","142","608","81","A","06","025"],
["11977","81","387","81","A","05","139"],
["0","7","0","81","A","37","029"],
["0","62","0","81","A","37","139"],
["0","11","0","81","A","37","143"],
["0","145","0","81","A","21","093"],
["1140","14","46","81","A","21","123"],
["0","23","0","81","A","21","163"],
["7604","39","247","81","A","40","009"],
["61075","336","2069","81","A","18","039"],
["5471","44","217","81","A","54","083"],
["0","70","0","81","A","32","007"],
["0","1","0","81","A","32","011"],
["0","76","0","81","A","53","037"],
["15583","128","670","81","A","36","015"],
["129334","907","5672","81","A","48","141"],
["41","3","4","81","A","48","229"],
["5198","60","228","81","A","20","111"],
["14460","118","586","81","A","40","047"],
["8207","67","310","81","A","01","031"],
["80168","563","3591","81","A","42","049"],
["9221","84","392","81","A","26","041"],
["3288","23","115","81","A","35","039"],
["97654","611","3480","81","A","41","039"],
["34141","225","1257","81","A","06","023"],
["0","35","0","81","A","56","041"],
["3369","40","134","81","A","18","129"],
["85954","360","2889","81","A","18","163"],
["12601","86","431","81","A","18","173"],
["19508","62","534","81","A","21","101"],
["25645","185","842","81","A","02","090"],
["4833","47","154","81","A","19","101"],
["20187","107","761","81","A","54","049"],
["3483","42","171","81","A","32","001"],
["10801","105","491","81","A","27","027"],
["71368","380","2549","81","A","38","017"],
["12339","129","606","81","A","27","131"],
["8901","99","441","81","A","29","187"],
["54458","226","1571","81","A","35","045"],
["59422","417","2403","81","A","37","051"],
["1934","24","101","81","A","37","093"],
["44081","256","1613","81","A","05","007"],
["0","15","0","81","A","05","087"],
["52888","308","1955","81","A","05","143"],
["0","17","0","81","A","29","119"],
["10263","130","517","81","A","27","111"],
["5304","42","202","81","A","32","019"],
["22916","137","892","81","A","39","063"],
["0","22","0","81","A","13","017"],
["32674","230","1307","81","A","04","005"],
["91102","562","3406","81","A","26","049"],
["7632","79","345","81","A","45","031"],
["32323","196","1348","81","A","45","041"],
["0","71","0","81","A","01","033"],
["0","115","0","81","A","01","077"],
["31323","191","1245","81","A","55","039"],
["9111","68","377","81","A","37","161"],
["4523","20","130","81","A","05","123"],
["96201","658","3536","81","A","08","069"],
["11638","62","372","81","A","19","187"],
["5914","58","248","81","A","29","169"],
["1492","29","70","81","A","17","067"],
["5571","74","232","81","A","19","111"],
["725","11","37","81","A","29","045"],
["3178","40","139","81","A","08","087"],
["3647","41","170","81","A","22","115"],
["8654","65","327","81","A","05","033"],
["22781","203","963","81","A","05","131"],
["0","44","0","81","A","40","079"],
["0","29","0","81","A","40","135"],
["133119","661","4571","81","A","18","003"],
["5652","61","280","81","A","18","179"],
["8429","69","344","81","A","18","183"],
["7555","48","303","81","A","18","023"],
["2318","30","84","81","A","21","005"],
["25287","128","749","81","A","21","073"],
["6373","53","269","81","A","48","171"],
["16036","95","642","81","A","17","177"],
["8907","92","377","81","A","31","053"],
["14101","99","635","81","A","39","143"],
["200086","1000","7367","81","A","06","019"],
["19006","125","632","81","A","01","055"],
["7836","70","319","81","A","45","021"],
["92784","384","2650","81","A","12","001"],
["382","8","14","81","A","12","041"],
["32401","246","1193","81","A","13","139"],
["13738","55","411","81","A","48","097"],
["15098","77","562","81","A","17","095"],
["10750","78","469","81","A","35","031"],
["0","69","0","81","A","20","055"],
["0","4","0","81","A","20","093"],
["15142","69","514","81","A","32","005"],
["12688","115","619","81","A","45","043"],
["19804","150","909","81","A","42","001"],
["41511","132","989","81","A","56","005"],
["4737","59","223","81","A","21","009"],
["199","8","16","81","A","21","169"],
["26046","140","817","81","A","36","113"],
["7669","78","271","81","A","36","115"],
["20823","152","692","81","A","08","045"],
["36772","115","913","81","A","08","097"],
["11483","85","486","81","A","36","035"],
["20273","142","939","81","A","37","191"],
["5443","56","301","81","A","27","119"],
["21746","148","827","81","A","38","035"],
["21565","145","987","81","A","31","079"],
["0","23","0","81","A","31","081"],
["0","12","0","81","A","31","093"],
["1166","22","48","81","A","31","121"],
["47756","293","1883","81","A","08","077"],
["11290","83","402","81","A","26","015"],
["220501","1083","8294","81","A","26","081"],
["7467","88","317","81","A","26","117"],
["73884","436","2569","81","A","26","139"],
["2022","23","85","81","A","35","006"],
["0","103","0","81","A","41","033"],
["8639","75","309","81","A","20","009"],
["21689","155","871","81","A","30","013"],
["44540","329","1537","81","A","08","123"],
["67861","433","2833","81","A","55","009"],
["1381","28","61","81","A","55","061"],
["2916","44","125","81","A","55","083"],
["7965","60","356","81","A","47","059"],
["15172","132","578","81","A","25","011"],
["155120","804","5091","81","A","37","081"],
["19664","170","709","81","A","37","151"],
["11057","121","525","81","A","37","157"],
["4678","40","242","81","A","18","031"],
["16282","80","556","81","A","28","151"],
["25070","183","1104","81","A","37","147"],
["7011","106","405","81","A","39","037"],
["169829","235","3448","81","A","45","007"],
["157066","706","5185","81","A","45","045"],
["7272","60","278","81","A","45","059"],
["17635","137","692","81","A","45","077"],
["178","7","11","81","A","28","015"],
["2786","44","163","81","A","28","083"],
["1379","23","67","81","A","45","001"],
["10143","78","548","81","A","45","047"],
["2459","27","103","81","A","28","043"],
["9002","40","291","81","A","28","045"],
["42693","271","1604","81","A","28","047"],
["21612","151","768","81","A","28","059"],
["2243","28","110","81","A","40","139"],
["38436","261","1594","81","A","24","043"],
["15711","116","635","81","A","54","003"],
["11154","89","299","81","A","16","013"],
["126","3","6","81","A","16","063"],
["25522","149","966","81","A","22","105"],
["9896","94","382","81","A","06","031"],
["5214","57","332","81","A","29","127"],
["1208","12","52","81","A","29","173"],
["129982","535","4185","81","A","42","041"],
["175702","685","4728","81","A","42","043"],
["4791","65","245","81","A","42","099"],
["6494","48","227","81","A","05","009"],
["0","3","0","81","A","05","101"],
["13450","104","474","81","A","51","165"],
["18184","127","690","81","A","51","660"],
["450382","1935","12855","81","A","09","003"],
["49899","339","1650","81","A","09","007"],
["37222","188","1110","81","A","09","013"],
["6800","55","307","81","A","31","001"],
["15538","100","648","81","A","28","035"],
["6162","61","262","81","A","28","073"],
["754","7","33","81","A","28","111"],
["8877","85","362","81","A","20","051"],
["0","38","0","81","A","49","051"],
["1252","10","34","81","A","30","043"],
["41637","200","1156","81","A","30","049"],
["3016","29","100","81","A","05","107"],
["6059","48","225","81","A","37","181"],
["3809","37","174","81","A","48","117"],
["825","12","31","81","A","41","049"],
["17322","104","500","81","A","41","059"],
["2085","36","139","81","A","37","003"],
["11057","99","434","81","A","37","023"],
["10850","79","397","81","A","37","027"],
["31768","223","1410","81","A","37","035"],
["0","51","0","81","A","26","059"],
["41012","288","1387","81","A","15","001"],
["82556","309","2700","81","A","45","013"],
["3474","42","162","81","A","45","053"],
["0","66","0","81","A","13","179"],
["0","2","0","81","A","13","183"],
["31320","105","800","81","A","35","025"],
["22739","172","795","81","A","26","005"],
["15500","212","744","81","A","12","017"],
["6145","55","244","81","A","41","027"],
["16245","161","766","81","A","05","051"],
["0","67","0","81","A","26","061"],
["0","2","0","81","A","26","083"],
["19751","110","686","81","A","22","057"],
["72962","175","1449","81","A","22","109"],
["2769","31","114","81","A","48","015"],
["75286","369","2558","81","A","48","039"],
["2527","28","104","81","A","48","071"],
["101000","566","3481","81","A","48","157"],
["73917","419","2455","81","A","48","167"],
["2234084","5820","58629","81","A","48","201"],
["16779","71","491","81","A","48","291"],
["111737","579","4253","81","A","48","339"],
["5715","43","195","81","A","48","473"],
["9505","99","335","81","A","36","021"],
["5472","79","301","81","A","42","061"],
["6415","75","369","81","A","18","069"],
["0","96","0","81","A","21","019"],
["0","25","0","81","A","21","089"],
["6250","55","281","81","A","39","087"],
["32276","170","1053","81","A","54","011"],
["1276","15","66","81","A","54","043"],
["12787","64","418","81","A","54","079"],
["4172","32","150","81","A","54","099"],
["13816","82","512","81","A","01","083"],
["126827","474","3503","81","A","01","089"],
["829","17","64","81","A","48","455"],
["6082","54","297","81","A","48","471"],
["4155","51","175","81","A","46","005"],
["11951","115","514","81","A","20","155"],
["9261","79","500","81","A","27","085"],
["21978","174","852","81","A","16","019"],
["0","6","0","81","A","16","023"],
["0","14","0","81","A","16","051"],
["25560","151","954","81","A","42","063"],
["11844","98","606","81","A","18","011"],
["2480","18","97","81","A","18","013"],
["74114","498","3201","81","A","18","057"],
["9448","94","391","81","A","18","059"],
["37106","206","1574","81","A","18","063"],
["49946","222","1587","81","A","18","081"],
["21642","199","1088","81","A","18","095"],
["665900","1625","17182","81","A","18","097"],
["11527","97","452","81","A","18","109"],
["5502","66","278","81","A","18","133"],
["10729","69","452","81","A","18","145"],
