[["PAYANN","ESTAB","EMP","NAICS2012","OPTAX","state","county"],
["552016","464","13374","62","A","23","011"],
["93236","86","2920","62","A","27","099"],
["62702","108","1983","62","A","48","021"],
["46737","65","1279","62","A","48","055"],
["220842","309","5778","62","A","48","209"],
["2731107","2969","57586","62","A","48","453"],
["721784","982","16410","62","A","48","491"],
["0","56","0","62","A","13","087"],
["1265423","1550","27833","62","A","06","029"],
["1196909","1272","26683","62","A","24","003"],
["2458489","2619","58216","62","A","24","005"],
["358260","459","9821","62","A","24","013"],
["406090","594","10550","62","A","24","025"],
["600220","928","14235","62","A","24","027"],
["34363","85","1064","62","A","24","035"],
["4158659","1471","79915","62","A","24","510"],
["624895","547","14740","62","A","23","019"],
["147468","144","3910","62","A","55","111"],
["49419","97","1577","62","A","21","179"],
["730473","811","15781","62","A","25","001"],
["162106","232","4359","62","A","50","023"],
["112964","172","3091","62","A","40","147"],
["49930","76","2087","62","A","22","067"],
["98668","141","3053","62","A","36","037"],
["111459","98","3010","62","A","05","063"],
["105241","180","3300","62","A","22","005"],
["1527347","1403","38136","62","A","22","033"],
["64904","32","1821","62","A","22","037"],
["0","48","0","62","A","22","047"],
["56892","150","2060","62","A","22","063"],
["19303","35","709","62","A","22","077"],
["0","14","0","62","A","22","091"],
["11287","32","443","62","A","22","121"],
["13623","24","462","62","A","22","125"],
["421896","323","9313","62","A","26","025"],
["261171","329","7152","62","A","26","017"],
["48073","79","1418","62","A","48","321"],
["48163","58","1780","62","A","31","067"],
["0","65","0","62","A","48","199"],
["625319","810","17453","62","A","48","245"],
["0","9","0","62","A","48","351"],
["43343","141","1419","62","A","48","361"],
["170002","205","4611","62","A","55","027"],
["65203","105","2040","62","A","54","019"],
["289458","284","7414","62","A","54","081"],
["80111","94","2646","62","A","18","093"],
["0","50","0","62","A","48","025"],
["69528","94","2122","62","A","39","091"],
["422494","659","9901","62","A","53","073"],
["151096","138","3934","62","A","27","007"],
["442503","608","9398","62","A","41","017"],
["27852","43","971","62","A","45","069"],
["116291","158","2704","62","A","50","003"],
["91136","102","2469","62","A","33","007"],
["1858","9","64","62","A","50","009"],
["51557","84","1528","62","A","26","107"],
["51369","67","1699","62","A","48","227"],
["12234","27","402","62","A","51","051"],
["46532","93","1598","62","A","51","195"],
["51216","52","1379","62","A","51","720"],
["0","32","0","62","A","30","009"],
["0","2","0","62","A","30","037"],
["583012","558","12676","62","A","30","111"],
["612642","435","14852","62","A","36","007"],
["26704","68","1045","62","A","36","107"],
["0","29","0","62","A","01","007"],
["0","48","0","62","A","01","009"],
["25438","56","822","62","A","01","021"],
["2830606","1688","57068","62","A","01","073"],
["54460","93","1907","62","A","01","115"],
["240500","439","6297","62","A","01","117"],
["114557","171","3178","62","A","01","127"],
["488189","271","10591","62","A","38","015"],
["48269","64","1627","62","A","38","059"],
["0","4","0","62","A","38","065"],
["0","1","0","62","A","38","085"],
["67754","96","1817","62","A","16","011"],
["8371","23","320","62","A","51","063"],
["16495","29","500","62","A","51","071"],
["167818","224","3898","62","A","51","121"],
["43842","57","1109","62","A","51","155"],
["17446","39","507","62","A","51","750"],
["17144","28","581","62","A","17","039"],
["368366","371","8547","62","A","17","113"],
["356416","329","8906","62","A","18","105"],
["9951","23","422","62","A","18","119"],
["0","164","0","62","A","42","037"],
["0","100","0","62","A","42","093"],
["80193","140","2377","62","A","51","185"],
["161641","244","4629","62","A","54","055"],
["53450","125","1895","62","A","05","093"],
["73620","84","2309","62","A","22","117"],
["1355851","1387","29953","62","A","16","001"],
["455","5","18","62","A","16","015"],
["216124","374","6754","62","A","16","027"],
["18818","46","733","62","A","16","045"],
["3003","17","142","62","A","16","073"],
["48750","53","1623","62","A","19","015"],
["144331","140","3419","62","A","37","189"],
["16730","44","486","62","A","48","233"],
["2497200","2080","62430","62","A","25","009"],
["6421716","4489","124041","62","A","25","017"],
["2524767","2234","66785","62","A","25","021"],
["1305703","1213","31032","62","A","25","023"],
["7058891","1816","116274","62","A","25","025"],
["671820","866","15640","62","A","33","015"],
["327378","302","6486","62","A","33","017"],
["841910","1332","18386","62","A","08","013"],
["0","23","0","62","A","21","003"],
["9746","20","352","62","A","21","031"],
["0","18","0","62","A","21","061"],
["320800","383","7745","62","A","21","227"],
["173115","385","4387","62","A","30","031"],
["88495","151","2764","62","A","42","083"],
["27715","68","1227","62","A","27","021"],
["215642","231","5938","62","A","27","035"],
["12060","45","458","62","A","29","209"],
["91845","125","2363","62","A","29","213"],
["39948","104","852","62","A","08","117"],
["484344","685","11861","62","A","53","035"],
["43036","98","1906","62","A","48","477"],
["57474","70","1589","62","A","37","175"],
["3291827","2827","63963","62","A","09","001"],
["61240","70","1784","62","A","28","085"],
["31448","89","885","62","A","41","015"],
["43401","75","1396","62","A","46","011"],
["844660","1003","31018","62","A","48","061"],
["77170","136","3126","62","A","48","049"],
["3299","15","121","62","A","13","025"],
["235480","262","5031","62","A","13","127"],
["1592","14","54","62","A","13","191"],
["70051","98","2313","62","A","39","033"],
["3154437","2675","74944","62","A","36","029"],
["345855","512","10096","62","A","36","063"],
["34211","83","1246","62","A","16","031"],
["15178","40","519","62","A","16","067"],
["3369","8","153","62","A","17","071"],
["123023","143","3273","62","A","19","057"],
["369358","379","8367","62","A","37","001"],
["588838","565","14159","62","A","50","007"],
["0","108","0","62","A","50","011"],
["0","12","0","62","A","50","013"],
["127067","159","3303","62","A","30","093"],
["6622","26","326","62","A","26","113"],
["70070","96","2022","62","A","26","165"],
["64223","66","1518","62","A","13","129"],
["172203","179","4110","62","A","24","037"],
["65786","84","1826","62","A","24","019"],
["74551","123","2653","62","A","39","059"],
["0","4","0","62","A","05","013"],
["0","62","0","62","A","05","103"],
["0","84","0","62","A","21","217"],
["60595","93","1982","62","A","08","043"],
["66217","70","2037","62","A","17","057"],
["17411","39","753","62","A","39","019"],
["1089975","996","28010","62","A","39","151"],
["1226114","1488","26009","62","A","12","071"],
["6562","8","237","62","A","17","003"],
["6014","20","312","62","A","29","017"],
["455459","317","10920","62","A","29","031"],
["159578","167","3463","62","A","17","077"],
["251133","204","5977","62","A","17","199"],
["112939","114","2875","62","A","35","015"],
["182865","224","3744","62","A","32","510"],
["266312","305","5141","62","A","56","025"],
["43876","138","1641","62","A","49","021"],
["21418","45","775","62","A","19","011"],
["21769","36","842","62","A","19","105"],
["615160","582","14939","62","A","19","113"],
["25864","52","781","62","A","13","233"],
["57671","76","2104","62","A","39","107"],
["94005","113","3009","62","A","17","121"],
["140882","202","3432","62","A","53","041"],
["349276","305","8178","62","A","42","055"],
["0","364","0","62","A","17","019"],
["37947","35","1053","62","A","17","053"],
["0","21","0","62","A","17","147"],
["22034","37","835","62","A","54","005"],
["5174","12","283","62","A","54","015"],
["768446","746","18799","62","A","54","039"],
["149032","155","3981","62","A","17","029"],
["6111","14","260","62","A","17","035"],
["65496","210","2318","62","A","45","015"],
["1412046","1250","30476","62","A","45","019"],
["100693","209","3170","62","A","45","035"],
["244184","343","6008","62","A","37","025"],
["486178","471","11455","62","A","37","071"],
["298516","455","6805","62","A","37","097"],
["86800","137","2343","62","A","37","109"],
["3031546","2576","61634","62","A","37","119"],
["406411","263","8202","62","A","37","159"],
["201463","292","5038","62","A","37","179"],
["27163","49","707","62","A","45","023"],
["88196","136","2266","62","A","45","057"],
["307554","445","8980","62","A","45","091"],
["372517","314","6428","62","A","51","003"],
["11189","15","375","62","A","51","029"],
["5536","22","199","62","A","51","065"],
["0","15","0","62","A","51","079"],
["0","20","0","62","A","51","125"],
["0","175","0","62","A","51","540"],
["0","100","0","62","A","13","047"],
["0","18","0","62","A","13","083"],
["26617","53","957","62","A","13","295"],
["1255626","1038","26382","62","A","47","065"],
["0","44","0","62","A","47","115"],
["0","22","0","62","A","47","153"],
["305222","323","6700","62","A","56","021"],
["15523626","14637","358374","62","A","17","031"],
["179064","229","4786","62","A","17","037"],
["3116377","3215","62644","62","A","17","043"],
["0","124","0","62","A","17","063"],
["968744","1153","21559","62","A","17","089"],
["0","177","0","62","A","17","093"],
["1549408","1949","33669","62","A","17","097"],
["0","718","0","62","A","17","111"],
["967465","1406","24364","62","A","17","197"],
["40797","47","1400","62","A","18","073"],
["1352986","1254","31946","62","A","18","089"],
["6206","13","253","62","A","18","111"],
["316842","377","7837","62","A","18","127"],
["339853","415","8620","62","A","55","059"],
["560155","716","12868","62","A","06","007"],
["373135","158","6268","62","A","39","141"],
["0","117","0","62","A","18","029"],
["0","8","0","62","A","18","115"],
["0","11","0","62","A","18","161"],
["181818","243","4772","62","A","21","015"],
["0","8","0","62","A","21","023"],
["130927","158","3490","62","A","21","037"],
["0","9","0","62","A","21","077"],
["0","32","0","62","A","21","081"],
["519807","344","10407","62","A","21","117"],
["6467","18","249","62","A","21","191"],
["42204","58","1461","62","A","39","015"],
["566635","730","15022","62","A","39","017"],
["211934","291","5950","62","A","39","025"],
["4272469","2371","80058","62","A","39","061"],
["325476","433","9527","62","A","39","165"],
["659846","273","10236","62","A","33","009"],
["41388","95","1214","62","A","33","019"],
["54239","82","1466","62","A","50","017"],
["204576","167","3691","62","A","50","027"],
["2438","11","176","62","A","54","017"],
["275094","237","6341","62","A","54","033"],
["17729","27","552","62","A","54","091"],
["65983","82","1733","62","A","28","027"],
["106165","157","3130","62","A","21","047"],
["9657","22","378","62","A","21","221"],
["251899","331","7170","62","A","47","125"],
["98123","154","2345","62","A","06","033"],
["62454","90","1919","62","A","28","011"],
["188177","230","4659","62","A","47","011"],
["12665","18","395","62","A","47","139"],
["6409056","3593","137744","62","A","39","035"],
["157247","237","3833","62","A","39","055"],
["408171","608","11077","62","A","39","085"],
["534389","616","13559","62","A","39","093"],
["238203","369","7484","62","A","39","103"],
["35818","69","1081","62","A","12","051"],
["107179","131","3554","62","A","19","045"],
["87068","118","2829","62","A","35","009"],
["308387","509","8630","62","A","16","055"],
["57669","100","2270","62","A","20","125"],
["57100","100","1497","62","A","26","023"],
["375954","399","8166","62","A","48","041"],
["0","16","0","62","A","48","051"],
["0","18","0","62","A","48","395"],
["0","1897","0","62","A","08","041"],
["0","58","0","62","A","08","119"],
["699362","602","16725","62","A","29","019"],
["0","22","0","62","A","45","017"],
["0","27","0","62","A","45","039"],
["0","96","0","62","A","45","055"],
["436735","527","12620","62","A","45","063"],
["1277001","944","26658","62","A","45","079"],
["0","21","0","62","A","45","081"],
["0","65","0","62","A","01","113"],
["1013","5","20","62","A","13","053"],
["6153","24","231","62","A","13","145"],
["0","7","0","62","A","13","197"],
["578646","590","14823","62","A","13","215"],
["203141","221","4824","62","A","18","005"],
["111654","158","2949","62","A","28","087"],
["55926","82","1551","62","A","31","141"],
["243378","395","6795","62","A","39","041"],
["241025","303","6114","62","A","39","045"],
["4509238","3325","104976","62","A","39","049"],
["29902","47","1075","62","A","39","073"],
["254495","262","7491","62","A","39","089"],
["0","73","0","62","A","39","097"],
["0","47","0","62","A","39","117"],
["18472","61","709","62","A","39","127"],
["73527","86","2266","62","A","39","129"],
["63346","78","1732","62","A","39","159"],
["549970","410","12310","62","A","33","013"],
["57020","61","1773","62","A","18","041"],
["0","9","0","62","A","47","087"],
["0","35","0","62","A","47","133"],
["214537","228","5719","62","A","47","141"],
["143699","193","3539","62","A","41","011"],
["39471","73","1235","62","A","13","081"],
["79423","103","2447","62","A","28","003"],
["48201","85","1360","62","A","13","137"],
["227785","238","5701","62","A","36","101"],
["14798","44","518","62","A","48","007"],
["984467","1045","28174","62","A","48","355"],
["50036","97","1722","62","A","48","409"],
["65265","130","2338","62","A","48","349"],
["106103","127","3591","62","A","36","023"],
["258800","271","5258","62","A","41","003"],
["56015","84","1783","62","A","39","031"],
["19081","40","440","62","A","08","081"],
["43319","84","1332","62","A","18","107"],
["44728","68","1214","62","A","06","015"],
["373783","545","8715","62","A","12","091"],
["100336","113","2560","62","A","12","131"],
["91896","138","3018","62","A","47","035"],
["100952","182","2533","62","A","01","043"],
["84350","91","1900","62","A","37","099"],
["235023","250","6283","62","A","24","001"],
["28443","64","1382","62","A","54","057"],
["1665749","2690","35757","62","A","48","085"],
["7652728","6754","155579","62","A","48","113"],
["893296","1462","21835","62","A","48","121"],
["125572","259","3610","62","A","48","139"],
["89945","131","2352","62","A","48","221"],
["118234","175","3165","62","A","48","231"],
["0","240","0","62","A","48","251"],
["100130","160","3412","62","A","48","257"],
["0","207","0","62","A","48","367"],
["146019","234","3578","62","A","48","397"],
["0","15","0","62","A","48","425"],
["4009143","4575","91404","62","A","48","439"],
["0","113","0","62","A","48","497"],
["17264","33","469","62","A","13","213"],
["180686","192","4275","62","A","13","313"],
["235443","143","4736","62","A","17","183"],
["130935","132","2917","62","A","21","021"],
["20413","39","710","62","A","21","137"],
["23343","52","1120","62","A","51","143"],
["188484","194","4803","62","A","51","590"],
["265337","444","7029","62","A","01","003"],
["48962","88","1640","62","A","17","073"],
["9251","24","344","62","A","17","131"],
["344996","416","8883","62","A","17","161"],
["490599","482","12086","62","A","19","163"],
["219413","341","5861","62","A","39","057"],
["135013","197","4449","62","A","39","109"],
["2243666","1466","48822","62","A","39","113"],
["28409","68","968","62","A","47","143"],
["20339","36","736","62","A","01","079"],
["187376","340","5733","62","A","01","103"],
["332089","291","8193","62","A","17","115"],
["47679","53","1475","62","A","18","001"],
["80804","85","2403","62","A","39","039"],
["45159","92","2819","62","A","48","465"],
["106779","196","2629","62","A","12","035"],
["1050950","1346","25561","62","A","12","127"],
["30074","50","855","62","A","35","029"],
["715920","659","14707","62","A","08","001"],
["1245010","1885","27029","62","A","08","005"],
["64371","145","1611","62","A","08","014"],
["2181","19","67","62","A","08","019"],
["3008828","2093","54161","62","A","08","031"],
["412401","743","8339","62","A","08","035"],
["3893","25","132","62","A","08","039"],
["1494","6","43","62","A","08","047"],
["1084183","1565","24678","62","A","08","059"],
["2139","23","96","62","A","08","093"],
["35683","64","1086","62","A","22","011"],
["123913","169","3175","62","A","19","049"],
["16097","27","535","62","A","19","077"],
["15889","28","572","62","A","19","121"],
["1655723","1113","33649","62","A","19","153"],
["33017","77","1232","62","A","19","181"],
["91140","201","2532","62","A","26","087"],
["191926","376","5161","62","A","26","093"],
["1683208","2308","37149","62","A","26","099"],
["4461283","5120","100125","62","A","26","125"],
["292123","378","7828","62","A","26","147"],
["4712338","4091","101848","62","A","26","163"],
["60404","91","1927","62","A","38","089"],
["72115","80","2137","62","A","17","103"],
["63752","92","1583","62","A","20","057"],
["19439","33","632","62","A","01","061"],
["10881","28","466","62","A","01","067"],
["455855","314","9145","62","A","01","069"],
["72192","103","1877","62","A","13","069"],
["379498","398","9405","62","A","10","001"],
["8864","11","314","62","A","13","167"],
["214621","142","4233","62","A","13","175"],
["238686","260","6187","62","A","42","033"],
["318685","271","7806","62","A","19","061"],
["68319","88","2058","62","A","27","017"],
["1047966","729","24700","62","A","27","137"],
["51692","114","2066","62","A","55","031"],
["21735","43","680","62","A","48","341"],
["63348","101","2121","62","A","40","137"],
["114405","175","3533","62","A","37","085"],
["125225","237","2737","62","A","08","067"],
["66369","124","2092","62","A","40","013"],
["67406","127","2581","62","A","37","037"],
["1271353","772","25680","62","A","37","063"],
["600573","391","12581","62","A","37","135"],
["35183","83","1278","62","A","37","145"],
["71732","108","2005","62","A","47","045"],
["84380","96","4039","62","A","48","323"],
["147196","173","3517","62","A","24","041"],
["276001","393","7031","62","A","42","089"],
["110357","175","3185","62","A","55","017"],
["552489","364","11109","62","A","55","035"],
["115837","168","2052","62","A","08","037"],
["109781","124","2778","62","A","17","049"],
["51283","67","2374","62","A","48","481"],
["182877","268","4536","62","A","06","025"],
["80154","127","2169","62","A","05","139"],
["575","5","24","62","A","37","029"],
["97328","138","2540","62","A","37","139"],
["4493","16","183","62","A","37","143"],
["304869","341","7473","62","A","21","093"],
["6050","19","284","62","A","21","123"],
["8600","38","363","62","A","21","163"],
["39437","87","1235","62","A","40","009"],
["413570","362","10105","62","A","18","039"],
["82882","107","2872","62","A","54","083"],
["0","125","0","62","A","32","007"],
["0","1","0","62","A","32","011"],
["48652","96","1613","62","A","53","037"],
["293998","211","6421","62","A","36","015"],
["0","1523","0","62","A","48","141"],
["0","2","0","62","A","48","229"],
["64263","101","2138","62","A","20","111"],
["151791","208","4158","62","A","40","047"],
["68293","101","1798","62","A","01","031"],
["923091","850","24899","62","A","42","049"],
["67145","104","2016","62","A","26","041"],
["62974","84","1878","62","A","35","039"],
["828592","1135","20576","62","A","41","039"],
["263615","442","7111","62","A","06","023"],
["53895","67","1265","62","A","56","041"],
["11746","36","550","62","A","18","129"],
["775372","554","18044","62","A","18","163"],
["124947","125","3119","62","A","18","173"],
["87109","137","2500","62","A","21","101"],
["305506","290","5748","62","A","02","090"],
["22897","46","726","62","A","19","101"],
["99205","163","2878","62","A","54","049"],
["30625","41","714","62","A","32","001"],
["86969","167","3955","62","A","27","027"],
["814961","439","15347","62","A","38","017"],
["101390","159","3193","62","A","27","131"],
["164351","244","5279","62","A","29","187"],
["291737","275","6819","62","A","35","045"],
["958055","778","20384","62","A","37","051"],
["20814","65","946","62","A","37","093"],
["281508","472","8091","62","A","05","007"],
["5981","18","279","62","A","05","087"],
["614124","568","14228","62","A","05","143"],
["7269","26","296","62","A","29","119"],
["126739","172","4540","62","A","27","111"],
["0","38","0","62","A","32","019"],
["192336","183","5107","62","A","39","063"],
["18878","31","698","62","A","13","017"],
["354265","381","6995","62","A","04","005"],
["1148721","1294","25418","62","A","26","049"],
["83428","96","2444","62","A","45","031"],
["585402","354","13444","62","A","45","041"],
["110940","128","2620","62","A","01","033"],
["158894","254","4337","62","A","01","077"],
["248771","281","5764","62","A","55","039"],
["90577","132","2951","62","A","37","161"],
["35561","58","1106","62","A","05","123"],
["783243","1021","18142","62","A","08","069"],
["109422","116","2974","62","A","19","187"],
["62742","62","1773","62","A","29","169"],
["15009","28","493","62","A","17","067"],
["74736","108","2268","62","A","19","111"],
["1645","13","60","62","A","29","045"],
["46108","57","1186","62","A","08","087"],
["85833","77","2010","62","A","22","115"],
["59376","97","1665","62","A","05","033"],
["466323","410","11295","62","A","05","131"],
["86105","95","2706","62","A","40","079"],
["46631","79","2345","62","A","40","135"],
["1195479","947","28368","62","A","18","003"],
["51473","57","1641","62","A","18","179"],
["35770","65","1120","62","A","18","183"],
["33999","50","1162","62","A","18","023"],
["8385","34","329","62","A","21","005"],
["60806","156","1800","62","A","21","073"],
["66449","84","1611","62","A","48","171"],
["92910","104","2545","62","A","17","177"],
["85434","114","2662","62","A","31","053"],
["113261","160","3660","62","A","39","143"],
["1996976","2204","42281","62","A","06","019"],
["303428","316","7433","62","A","01","055"],
["36061","75","1180","62","A","45","021"],
["1027675","736","21940","62","A","12","001"],
["15787","21","497","62","A","12","041"],
["493441","443","9275","62","A","13","139"],
["41508","84","1135","62","A","48","097"],
["125766","122","3696","62","A","17","095"],
["155315","107","4407","62","A","35","031"],
["0","98","0","62","A","20","055"],
["0","5","0","62","A","20","093"],
["59143","121","1310","62","A","32","005"],
["164075","215","3742","62","A","45","043"],
["167081","182","4634","62","A","42","001"],
["91565","97","1738","62","A","56","005"],
["0","105","0","62","A","21","009"],
["0","17","0","62","A","21","169"],
["261078","283","6574","62","A","36","113"],
["44455","105","1535","62","A","36","115"],
["0","161","0","62","A","08","045"],
["0","74","0","62","A","08","097"],
["113653","182","4128","62","A","36","035"],
["265783","254","6896","62","A","37","191"],
["71370","90","2512","62","A","27","119"],
["301218","160","6865","62","A","38","035"],
["0","185","0","62","A","31","079"],
["0","19","0","62","A","31","081"],
["0","10","0","62","A","31","093"],
["9130","17","343","62","A","31","121"],
["427219","426","10176","62","A","08","077"],
["50349","82","1336","62","A","26","015"],
["2133204","1581","50294","62","A","26","081"],
["110468","106","3054","62","A","26","117"],
["314181","516","9453","62","A","26","139"],
["53887","49","1532","62","A","35","006"],
["151119","269","4376","62","A","41","033"],
["63956","111","1917","62","A","20","009"],
["269050","262","6363","62","A","30","013"],
["325350","435","7951","62","A","08","123"],
["907046","593","19588","62","A","55","009"],
["10915","37","495","62","A","55","061"],
["46510","71","1578","62","A","55","083"],
["127386","136","4034","62","A","47","059"],
["121848","194","3671","62","A","25","011"],
["1373871","1289","33134","62","A","37","081"],
["164119","238","5136","62","A","37","151"],
["110432","170","3440","62","A","37","157"],
["42189","59","1064","62","A","18","031"],
["99914","164","3083","62","A","28","151"],
["681901","510","16075","62","A","37","147"],
["74323","77","2284","62","A","39","037"],
["343812","365","8273","62","A","45","007"],
["996091","1120","21857","62","A","45","045"],
["68515","90","2033","62","A","45","059"],
["121557","195","3459","62","A","45","077"],
["2129","5","88","62","A","28","015"],
["104787","81","2882","62","A","28","083"],
["15641","27","486","62","A","45","001"],
["207918","144","4752","62","A","45","047"],
["45431","74","1323","62","A","28","043"],
["0","52","0","62","A","28","045"],
["648897","460","12318","62","A","28","047"],
["0","277","0","62","A","28","059"],
["18018","39","500","62","A","40","139"],
["428420","440","10210","62","A","24","043"],
["296853","197","5667","62","A","54","003"],
["31888","72","687","62","A","16","013"],
["208","4","13","62","A","16","025"],
["2135","8","99","62","A","16","063"],
["261418","301","8143","62","A","22","105"],
["203478","231","4770","62","A","06","031"],
["109392","136","2858","62","A","29","127"],
["4504","13","162","62","A","29","173"],
["675613","662","15684","62","A","42","041"],
["899085","820","26291","62","A","42","043"],
["23587","80","1007","62","A","42","099"],
["74274","126","2336","62","A","05","009"],
["3795","13","216","62","A","05","101"],
["202511","100","4573","62","A","51","165"],
["96109","163","2860","62","A","51","660"],
["3723283","2771","79917","62","A","09","003"],
["645796","470","13869","62","A","09","007"],
["227135","302","5920","62","A","09","013"],
["103653","116","2495","62","A","31","001"],
["421079","202","7779","62","A","28","035"],
["133101","147","3066","62","A","28","073"],
["7810","19","263","62","A","28","111"],
["128484","117","3239","62","A","20","051"],
["0","58","0","62","A","49","051"],
["5270","22","225","62","A","30","043"],
["219506","271","5376","62","A","30","049"],
["30433","64","1045","62","A","05","107"],
["82951","101","2512","62","A","37","181"],
["16001","21","505","62","A","48","117"],
["3575","15","139","62","A","41","049"],
["115794","207","2923","62","A","41","059"],
["14616","43","559","62","A","37","003"],
["183575","187","4495","62","A","37","023"],
["88518","132","2924","62","A","37","027"],
["446580","382","11445","62","A","37","035"],
["0","104","0","62","A","26","059"],
["356381","469","7503","62","A","15","001"],
["221972","426","5819","62","A","45","013"],
["27602","44","975","62","A","45","053"],
["100966","76","2026","62","A","13","179"],
["648","5","29","62","A","13","183"],
["78660","112","2329","62","A","35","025"],
["111788","172","3225","62","A","26","005"],
["307134","390","7932","62","A","12","017"],
["59382","96","1759","62","A","41","027"],
["275436","319","7374","62","A","05","051"],
["0","92","0","62","A","26","061"],
["0","1","0","62","A","26","083"],
["177860","194","4123","62","A","22","057"],
["288900","284","6992","62","A","22","109"],
["0","44","0","62","A","48","015"],
["273722","627","8038","62","A","48","039"],
["0","31","0","62","A","48","071"],
["648015","1490","18644","62","A","48","157"],
["495859","556","12280","62","A","48","167"],
["10842368","10433","232131","62","A","48","201"],
["0","102","0","62","A","48","291"],
["724104","1015","15877","62","A","48","339"],
["0","38","0","62","A","48","473"],
["150466","153","3929","62","A","36","021"],
["61705","95","1859","62","A","42","061"],
["53871","66","1812","62","A","18","069"],
["372254","245","7292","62","A","21","019"],
["0","104","0","62","A","21","089"],
["0","123","0","62","A","39","087"],
["570041","372","12905","62","A","54","011"],
