[["PAYANN","ESTAB","EMP","NAICS2012","OPTAX","state","county"],
["175","4","4","541513","A","56","021"],
["700409","155","6704","541513","A","17","031"],
["158871","65","1323","541513","A","17","043"],
["214","4","6","541513","A","17","093"],
["1881","13","35","541513","A","17","111"],
["3460","15","72","541513","A","17","197"],
["1957","15","43","541513","A","17","089"],
["0","1","0","541513","A","18","073"],
["0","4","0","541513","A","18","089"],
["0","3","0","541513","A","18","127"],
["73356","45","818","541513","A","17","097"],
["0","2","0","541513","A","55","059"],
["0","2","0","541513","A","18","029"],
["0","5","0","541513","A","21","015"],
["0","3","0","541513","A","21","117"],
["0","8","0","541513","A","39","017"],
["0","3","0","541513","A","39","025"],
["10875","26","183","541513","A","39","061"],
["0","7","0","541513","A","39","165"],
["0","3","0","541513","A","33","009"],
["0","1","0","541513","A","50","027"],
["0","1","0","541513","A","54","033"],
["0","4","0","541513","A","21","047"],
["0","1","0","541513","A","28","011"],
["79103","40","748","541513","A","39","035"],
["0","6","0","541513","A","39","085"],
["0","3","0","541513","A","39","093"],
["2232","6","80","541513","A","39","103"],
["0","1","0","541513","A","19","045"],
["0","7","0","541513","A","35","009"],
["0","7","0","541513","A","16","055"],
["0","1","0","541513","A","26","023"],
["0","1","0","541513","A","48","041"],
["69095","57","1025","541513","A","08","041"],
["0","1","0","541513","A","08","119"],
["0","3","0","541513","A","29","019"],
["0","1","0","541513","A","45","055"],
["0","2","0","541513","A","45","063"],
["0","15","0","541513","A","45","079"],
["0","3","0","541513","A","13","053"],
["0","1","0","541513","A","13","145"],
["0","5","0","541513","A","13","215"],
["0","2","0","541513","A","18","005"],
["0","1","0","541513","A","28","087"],
["0","1","0","541513","A","31","141"],
["8667","5","135","541513","A","39","041"],
["320","5","15","541513","A","39","045"],
["173896","31","1931","541513","A","39","049"],
["0","2","0","541513","A","39","089"],
["0","1","0","541513","A","39","159"],
["0","3","0","541513","A","33","013"],
["0","3","0","541513","A","47","141"],
["0","1","0","541513","A","13","137"],
["2108","7","29","541513","A","48","355"],
["890","4","14","541513","A","41","003"],
["0","17","0","541513","A","12","091"],
["0","3","0","541513","A","12","131"],
["18080","40","216","541513","A","48","085"],
["506515","76","4360","541513","A","48","113"],
["16880","27","181","541513","A","48","121"],
["0","1","0","541513","A","48","231"],
["0","2","0","541513","A","48","257"],
["0","1","0","541513","A","48","397"],
["0","2","0","541513","A","48","251"],
["0","1","0","541513","A","48","367"],
["0","49","0","541513","A","48","439"],
["0","1","0","541513","A","48","497"],
["0","1","0","541513","A","01","003"],
["0","9","0","541513","A","17","161"],
["0","4","0","541513","A","19","163"],
["37978","29","553","541513","A","39","057"],
["0","3","0","541513","A","39","109"],
["0","14","0","541513","A","39","113"],
["0","1","0","541513","A","01","103"],
["0","2","0","541513","A","48","465"],
["0","1","0","541513","A","12","035"],
["0","7","0","541513","A","12","127"],
["0","11","0","541513","A","08","001"],
["31830","32","407","541513","A","08","005"],
["0","3","0","541513","A","08","014"],
["33165","29","557","541513","A","08","031"],
["0","17","0","541513","A","08","035"],
["0","2","0","541513","A","08","039"],
["14973","43","234","541513","A","08","059"],
["0","1","0","541513","A","08","093"],
["0","6","0","541513","A","19","153"],
["51458","28","645","541513","A","26","163"],
["0","3","0","541513","A","26","093"],
["0","14","0","541513","A","26","099"],
["66058","50","978","541513","A","26","125"],
["0","3","0","541513","A","26","147"],
["0","1","0","541513","A","01","069"],
["0","5","0","541513","A","10","001"],
["0","1","0","541513","A","42","033"],
["0","1","0","541513","A","19","061"],
["0","3","0","541513","A","27","137"],
["0","1","0","541513","A","55","031"],
["0","1","0","541513","A","48","341"],
["0","1","0","541513","A","40","137"],
["0","1","0","541513","A","37","085"],
["0","3","0","541513","A","08","067"],
["0","1","0","541513","A","40","013"],
["0","19","0","541513","A","37","063"],
["209","3","5","541513","A","37","135"],
["0","7","0","541513","A","42","089"],
["0","1","0","541513","A","55","035"],
["0","4","0","541513","A","08","037"],
["0","2","0","541513","A","06","025"],
["0","1","0","541513","A","37","143"],
["0","7","0","541513","A","21","093"],
["0","3","0","541513","A","18","039"],
["0","11","0","541513","A","48","141"],
["0","1","0","541513","A","40","047"],
["498","4","9","541513","A","42","049"],
["0","1","0","541513","A","26","041"],
["0","7","0","541513","A","41","039"],
["0","5","0","541513","A","06","023"],
["0","1","0","541513","A","18","129"],
["0","6","0","541513","A","18","163"],
["0","2","0","541513","A","18","173"],
["0","6","0","541513","A","02","090"],
["0","4","0","541513","A","54","049"],
["0","3","0","541513","A","32","001"],
["0","10","0","541513","A","38","017"],
["0","1","0","541513","A","35","045"],
["0","18","0","541513","A","37","051"],
["0","6","0","541513","A","05","007"],
["0","2","0","541513","A","05","143"],
["0","3","0","541513","A","27","111"],
["0","2","0","541513","A","39","063"],
["0","2","0","541513","A","04","005"],
["0","7","0","541513","A","26","049"],
["0","1","0","541513","A","01","033"],
["0","1","0","541513","A","01","077"],
["0","1","0","541513","A","55","039"],
["0","1","0","541513","A","37","161"],
["0","15","0","541513","A","08","069"],
["0","2","0","541513","A","29","169"],
["0","4","0","541513","A","22","115"],
["0","4","0","541513","A","05","131"],
["0","15","0","541513","A","18","003"],
["0","1","0","541513","A","21","005"],
["0","2","0","541513","A","21","073"],
["4929","10","74","541513","A","06","019"],
["0","2","0","541513","A","01","055"],
["0","5","0","541513","A","12","001"],
["0","2","0","541513","A","13","139"],
["0","2","0","541513","A","32","005"],
["0","1","0","541513","A","42","001"],
["0","1","0","541513","A","36","115"],
["0","3","0","541513","A","08","045"],
["0","1","0","541513","A","08","097"],
["0","3","0","541513","A","37","191"],
["0","1","0","541513","A","27","119"],
["0","4","0","541513","A","38","035"],
["0","3","0","541513","A","08","077"],
["0","12","0","541513","A","26","081"],
["0","1","0","541513","A","26","117"],
["0","1","0","541513","A","30","013"],
["0","7","0","541513","A","08","123"],
["3075","10","51","541513","A","55","009"],
["26090","19","380","541513","A","37","081"],
["0","1","0","541513","A","18","031"],
["0","2","0","541513","A","45","007"],
["0","9","0","541513","A","45","045"],
["0","1","0","541513","A","45","059"],
["0","6","0","541513","A","28","045"],
["0","6","0","541513","A","28","047"],
["0","4","0","541513","A","28","059"],
["0","4","0","541513","A","24","043"],
["0","3","0","541513","A","54","003"],
["0","1","0","541513","A","16","013"],
["0","1","0","541513","A","06","031"],
["54445","10","613","541513","A","42","041"],
["0","6","0","541513","A","42","043"],
["0","1","0","541513","A","42","099"],
["0","1","0","541513","A","51","660"],
["0","15","0","541513","A","09","003"],
["0","5","0","541513","A","09","007"],
["0","2","0","541513","A","09","013"],
["0","2","0","541513","A","28","035"],
["0","1","0","541513","A","37","023"],
["0","1","0","541513","A","37","027"],
["0","4","0","541513","A","37","035"],
["0","1","0","541513","A","26","059"],
["0","2","0","541513","A","15","001"],
["274","4","7","541513","A","45","013"],
["0","1","0","541513","A","13","179"],
["0","2","0","541513","A","35","025"],
["0","1","0","541513","A","26","005"],
["0","1","0","541513","A","12","017"],
["0","1","0","541513","A","05","051"],
["0","1","0","541513","A","26","061"],
["0","1","0","541513","A","48","015"],
["0","4","0","541513","A","48","039"],
["1336","11","20","541513","A","48","157"],
["0","3","0","541513","A","48","167"],
["317794","111","3401","541513","A","48","201"],
["0","13","0","541513","A","48","339"],
["0","1","0","541513","A","48","473"],
["0","1","0","541513","A","36","021"],
["0","2","0","541513","A","18","069"],
["0","1","0","541513","A","21","019"],
["0","4","0","541513","A","54","011"],
["0","5","0","541513","A","54","079"],
["0","2","0","541513","A","01","083"],
["0","30","0","541513","A","01","089"],
["0","1","0","541513","A","16","019"],
["2405","9","56","541513","A","18","057"],
["0","2","0","541513","A","18","059"],
["0","1","0","541513","A","18","063"],
["0","2","0","541513","A","18","081"],
["0","1","0","541513","A","18","095"],
["0","43","0","541513","A","18","097"],
["0","2","0","541513","A","18","109"],
["0","1","0","541513","A","19","103"],
["0","3","0","541513","A","28","049"],
["0","5","0","541513","A","28","089"],
["0","5","0","541513","A","28","121"],
["0","1","0","541513","A","56","039"],
["0","4","0","541513","A","12","019"],
["64787","39","700","541513","A","12","031"],
["0","1","0","541513","A","12","089"],
["0","9","0","541513","A","12","109"],
["0","1","0","541513","A","17","137"],
["0","1","0","541513","A","17","171"],
["0","8","0","541513","A","37","133"],
["0","1","0","541513","A","55","105"],
["0","2","0","541513","A","13","157"],
["0","4","0","541513","A","29","051"],
["0","1","0","541513","A","47","019"],
["0","1","0","541513","A","47","179"],
["0","2","0","541513","A","42","021"],
["0","1","0","541513","A","05","031"],
["0","1","0","541513","A","29","097"],
["0","3","0","541513","A","20","061"],
["0","2","0","541513","A","15","009"],
["0","4","0","541513","A","26","077"],
["0","2","0","541513","A","26","159"],
["0","1","0","541513","A","30","029"],
["0","1","0","541513","A","17","091"],
["0","43","0","541513","A","20","091"],
["0","3","0","541513","A","20","103"],
["0","3","0","541513","A","20","209"],
["0","3","0","541513","A","29","037"],
["0","6","0","541513","A","29","047"],
["0","20","0","541513","A","29","095"],
["0","2","0","541513","A","29","165"],
["0","2","0","541513","A","15","007"],
["0","1","0","541513","A","33","005"],
["0","2","0","541513","A","53","005"],
["0","1","0","541513","A","02","130"],
["0","1","0","541513","A","12","087"],
["0","2","0","541513","A","37","055"],
["0","9","0","541513","A","48","027"],
["0","2","0","541513","A","48","099"],
["0","2","0","541513","A","47","163"],
["0","1","0","541513","A","51","520"],
["0","2","0","541513","A","36","111"],
["0","1","0","541513","A","48","273"],
["0","1","0","541513","A","41","035"],
["0","2","0","541513","A","47","001"],
["0","1","0","541513","A","47","009"],
["0","6","0","541513","A","47","093"],
["0","1","0","541513","A","47","145"],
["0","2","0","541513","A","55","063"],
["0","1","0","541513","A","22","001"],
["0","4","0","541513","A","22","055"],
["0","1","0","541513","A","22","099"],
["0","2","0","541513","A","18","157"],
["0","2","0","541513","A","13","285"],
["0","5","0","541513","A","12","105"],
["1577","8","36","541513","A","42","071"],
["0","3","0","541513","A","26","037"],
["0","2","0","541513","A","26","045"],
["0","11","0","541513","A","26","065"],
["0","1","0","541513","A","56","001"],
["0","1","0","541513","A","48","479"],
["0","6","0","541513","A","35","013"],
["34330","44","476","541513","A","32","003"],
["0","2","0","541513","A","28","067"],
["0","5","0","541513","A","40","031"],
["0","1","0","541513","A","42","075"],
["0","1","0","541513","A","23","001"],
["0","1","0","541513","A","21","049"],
["0","10","0","541513","A","21","067"],
["0","1","0","541513","A","21","113"],
["0","5","0","541513","A","31","109"],
["0","3","0","541513","A","05","045"],
["0","13","0","541513","A","05","119"],
["0","1","0","541513","A","05","125"],
["0","1","0","541513","A","49","005"],
["0","1","0","541513","A","54","045"],
["0","1","0","541513","A","18","017"],
["0","1","0","541513","A","21","125"],
["0","1","0","541513","A","48","183"],
["0","1","0","541513","A","53","015"],
["0","1","0","541513","A","35","028"],
["112786","116","1365","541513","A","06","059"],
["188000","178","1924","541513","A","06","037"],
["0","4","0","541513","A","18","019"],
["0","1","0","541513","A","18","043"],
["0","15","0","541513","A","21","111"],
["0","2","0","541513","A","21","185"],
["0","1","0","541513","A","21","215"],
["0","3","0","541513","A","48","303"],
["0","1","0","541513","A","48","005"],
["0","1","0","541513","A","17","109"],
["0","4","0","541513","A","13","021"],
["0","2","0","541513","A","06","039"],
["0","18","0","541513","A","55","025"],
["0","2","0","541513","A","55","045"],
["0","15","0","541513","A","33","011"],
["0","1","0","541513","A","20","161"],
["0","1","0","541513","A","55","071"],
["0","2","0","541513","A","27","013"],
["0","1","0","541513","A","27","103"],
["0","1","0","541513","A","39","167"],
["0","1","0","541513","A","18","053"],
["0","1","0","541513","A","48","203"],
["0","2","0","541513","A","51","089"],
["0","2","0","541513","A","19","033"],
["0","1","0","541513","A","40","121"],
["0","1","0","541513","A","48","215"],
["0","1","0","541513","A","20","113"],
["0","1","0","541513","A","42","039"],
["0","4","0","541513","A","41","029"],
["0","2","0","541513","A","28","033"],
["0","1","0","541513","A","28","137"],
["0","14","0","541513","A","47","157"],
["0","1","0","541513","A","28","075"],
["0","59","0","541513","A","12","011"],
["88084","63","732","541513","A","12","086"],
["0","42","0","541513","A","12","099"],
["0","1","0","541513","A","18","091"],
["0","2","0","541513","A","48","329"],
["0","1","0","541513","A","13","009"],
["51973","14","574","541513","A","55","079"],
["0","2","0","541513","A","55","089"],
["0","20","0","541513","A","55","133"],
["0","15","0","541513","A","27","003"],
["0","3","0","541513","A","27","019"],
["0","2","0","541513","A","27","025"],
["10288","25","130","541513","A","27","037"],
["40814","61","569","541513","A","27","053"],
["0","2","0","541513","A","27","059"],
["0","1","0","541513","A","27","095"],
["6391","16","107","541513","A","27","123"],
["0","5","0","541513","A","27","139"],
["0","6","0","541513","A","27","141"],
["0","7","0","541513","A","27","163"],
["502","5","14","541513","A","27","171"],
["0","3","0","541513","A","55","109"],
["0","2","0","541513","A","38","101"],
["0","2","0","541513","A","30","063"],
["521","6","10","541513","A","01","097"],
["0","2","0","541513","A","06","099"],
["0","2","0","541513","A","22","073"],
["0","1","0","541513","A","01","051"],
["0","11","0","541513","A","01","101"],
["0","1","0","541513","A","08","085"],
["0","1","0","541513","A","54","061"],
["0","1","0","541513","A","47","089"],
["0","2","0","541513","A","53","025"],
["0","2","0","541513","A","18","035"],
["0","1","0","541513","A","19","139"],
["0","3","0","541513","A","26","121"],
["0","1","0","541513","A","37","019"],
["0","3","0","541513","A","45","051"],
["901","5","19","541513","A","06","055"],
["0","3","0","541513","A","12","021"],
["24913","17","348","541513","A","47","037"],
["0","1","0","541513","A","47","111"],
["0","2","0","541513","A","47","119"],
["0","2","0","541513","A","47","149"],
["0","9","0","541513","A","47","187"],
["0","1","0","541513","A","47","189"],
["0","2","0","541513","A","37","049"],
["0","2","0","541513","A","18","065"],
["0","2","0","541513","A","42","073"],
["1966","8","26","541513","A","09","009"],
["2015","8","35","541513","A","22","051"],
["12687","17","200","541513","A","22","071"],
["0","7","0","541513","A","22","103"],
["0","12","0","541513","A","36","027"],
["0","5","0","541513","A","36","079"],
["12338","41","147","541513","A","36","059"],
["13967","40","224","541513","A","36","103"],
["0","15","0","541513","A","34","013"],
["0","5","0","541513","A","34","019"],
["0","27","0","541513","A","34","027"],
["0","29","0","541513","A","34","035"],
["0","3","0","541513","A","34","037"],
["930","9","14","541513","A","34","039"],
["0","1","0","541513","A","42","103"],
["158278","53","1304","541513","A","34","003"],
["83841","26","674","541513","A","34","017"],
["61770","66","704","541513","A","34","023"],
["14934","36","207","541513","A","34","025"],
["7189","8","118","541513","A","34","029"],
["354","8","7","541513","A","34","031"],
["0","2","0","541513","A","36","005"],
["4685","40","81","541513","A","36","047"],
["397935","118","3461","541513","A","36","061"],
["0","7","0","541513","A","36","071"],
["11823","39","196","541513","A","36","081"],
["0","7","0","541513","A","36","085"],
["0","16","0","541513","A","36","087"],
["0","45","0","541513","A","36","119"],
["0","3","0","541513","A","26","021"],
["0","1","0","541513","A","04","023"],
["0","7","0","541513","A","12","081"],
["11467","10","281","541513","A","12","115"],
["0","1","0","541513","A","18","079"],
["0","1","0","541513","A","37","193"],
["0","1","0","541513","A","39","077"],
["0","5","0","541513","A","09","011"],
["0","4","0","541513","A","53","029"],
["0","3","0","541513","A","12","083"],
["0","2","0","541513","A","48","135"],
["0","10","0","541513","A","49","011"],
["0","6","0","541513","A","49","057"],
["0","1","0","541513","A","42","121"],
["3933","6","127","541513","A","40","027"],
["55893","27","937","541513","A","40","109"],
["0","3","0","541513","A","53","067"],
["0","2","0","541513","A","19","155"],
["0","21","0","541513","A","31","055"],
["0","10","0","541513","A","31","153"],
["0","1","0","541513","A","22","097"],
["0","3","0","541513","A","12","069"],
["0","34","0","541513","A","12","095"],
["0","1","0","541513","A","12","097"],
["0","16","0","541513","A","12","117"],
["0","1","0","541513","A","55","139"],
["0","1","0","541513","A","19","123"],
["0","2","0","541513","A","37","077"],
["12917","22","168","541513","A","06","111"],
["0","1","0","541513","A","01","045"],
["0","1","0","541513","A","21","007"],
["0","1","0","541513","A","21","145"],
["0","1","0","541513","A","12","107"],
["125595","31","1555","541513","A","12","009"],
["0","4","0","541513","A","12","005"],
["0","3","0","541513","A","54","107"],
["0","12","0","541513","A","12","033"],
["0","2","0","541513","A","12","113"],
["0","6","0","541513","A","17","143"],
["0","2","0","541513","A","17","179"],
["0","1","0","541513","A","18","103"],
["92681","33","991","541513","A","34","005"],
["0","16","0","541513","A","34","007"],
["0","8","0","541513","A","34","015"],
["0","28","0","541513","A","42","017"],
["0","28","0","541513","A","42","029"],
["0","36","0","541513","A","42","091"],
["0","12","0","541513","A","42","045"],
["0","15","0","541513","A","42","101"],
["0","12","0","541513","A","10","003"],
["0","4","0","541513","A","24","015"],
["0","84","0","541513","A","04","013"],
["0","3","0","541513","A","04","021"],
["0","1","0","541513","A","37","125"],
["10624","36","223","541513","A","42","003"],
["0","1","0","541513","A","42","005"],
["0","3","0","541513","A","42","007"],
["0","3","0","541513","A","42","019"],
["0","1","0","541513","A","42","051"],
["0","3","0","541513","A","42","125"],
["3065","6","52","541513","A","42","129"],
["0","1","0","541513","A","36","019"],
["0","1","0","541513","A","18","099"],
["0","1","0","541513","A","54","053"],
["0","1","0","541513","A","53","009"],
["0","1","0","541513","A","39","123"],
["0","8","0","541513","A","23","005"],
["0","2","0","541513","A","23","023"],
["0","1","0","541513","A","23","031"],
["0","6","0","541513","A","41","005"],
["0","1","0","541513","A","41","009"],
["0","19","0","541513","A","41","051"],
["0","20","0","541513","A","41","067"],
["0","1","0","541513","A","41","071"],
["2664","18","44","541513","A","53","011"],
["0","4","0","541513","A","12","085"],
["0","4","0","541513","A","12","111"],
["0","3","0","541513","A","42","107"],
["0","2","0","541513","A","04","025"],
["6648","8","73","541513","A","25","005"],
["0","2","0","541513","A","44","001"],
["480","4","10","541513","A","44","003"],
["9746","9","171","541513","A","44","005"],
["0","10","0","541513","A","44","007"],
["0","2","0","541513","A","44","009"],
["0","6","0","541513","A","49","049"],
["0","1","0","541513","A","08","101"],
["0","1","0","541513","A","12","015"],
["0","3","0","541513","A","55","101"],
["0","36","0","541513","A","37","183"],
["0","1","0","541513","A","46","093"],
["0","1","0","541513","A","46","103"],
["0","5","0","541513","A","42","011"],
["0","2","0","541513","A","06","089"],
["0","1","0","541513","A","27","049"],
["0","8","0","541513","A","32","031"],
["0","1","0","541513","A","18","177"],
["1493","7","57","541513","A","51","041"],
["0","1","0","541513","A","51","075"],
["0","2","0","541513","A","51","085"],
["3519","14","107","541513","A","51","087"],
["0","5","0","541513","A","51","149"],
["0","1","0","541513","A","51","670"],
["0","1","0","541513","A","51","730"],
["0","4","0","541513","A","51","760"],
["0","1","0","541513","A","21","151"],
["6819","25","94","541513","A","06","065"],
["20317","21","1012","541513","A","06","071"],
["0","1","0","541513","A","56","013"],
["0","1","0","541513","A","51","067"],
["0","1","0","541513","A","51","161"],
["0","3","0","541513","A","51","770"],
["0","2","0","541513","A","51","775"],
["0","3","0","541513","A","27","109"],
["0","22","0","541513","A","36","055"],
["0","2","0","541513","A","36","069"],
["0","1","0","541513","A","36","123"],
["0","4","0","541513","A","17","201"],
["0","4","0","541513","A","37","127"],
["0","1","0","541513","A","13","115"],
["0","2","0","541513","A","41","019"],
["0","1","0","541513","A","50","021"],
["0","4","0","541513","A","06","017"],
["0","7","0","541513","A","06","061"],
["0","45","0","541513","A","06","067"],
["0","2","0","541513","A","06","113"],
["0","1","0","541513","A","26","145"],
["0","1","0","541513","A","27","009"],
["0","1","0","541513","A","27","145"],
["0","2","0","541513","A","49","053"],
["0","1","0","541513","A","17","027"],
["0","2","0","541513","A","17","117"],
["0","3","0","541513","A","17","119"],
["0","1","0","541513","A","17","133"],
["0","11","0","541513","A","17","163"],
["0","1","0","541513","A","29","071"],
["150","5","5","541513","A","29","099"],
["381","7","10","541513","A","29","183"],
["0","24","0","541513","A","29","189"],
["0","8","0","541513","A","29","510"],
["0","2","0","541513","A","13","039"],
["0","6","0","541513","A","41","047"],
["0","1","0","541513","A","41","053"],
["0","4","0","541513","A","06","053"],
["0","4","0","541513","A","10","005"],
["0","2","0","541513","A","24","045"],
["0","1","0","541513","A","24","047"],
["0","25","0","541513","A","49","035"],
["0","2","0","541513","A","49","045"],
["0","2","0","541513","A","48","451"],
["0","1","0","541513","A","48","013"],
["0","68","0","541513","A","48","029"],
["0","1","0","541513","A","48","091"],
["0","2","0","541513","A","48","259"],
["158121","112","1885","541513","A","06","073"],
["0","2","0","541513","A","16","017"],
["0","1","0","541513","A","39","043"],
["271857","59","2331","541513","A","06","001"],
["42288","34","433","541513","A","06","013"],
["76046","42","720","541513","A","06","075"],
["87405","29","733","541513","A","06","081"],
["9252","15","111","541513","A","06","041"],
["258951","81","2339","541513","A","06","085"],
["0","6","0","541513","A","06","079"],
["0","3","0","541513","A","06","087"],
["0","2","0","541513","A","35","049"],
["0","6","0","541513","A","06","083"],
["2105","9","36","541513","A","06","097"],
["0","7","0","541513","A","13","051"],
["0","3","0","541513","A","42","079"],
["27558","71","422","541513","A","53","033"],
["4815","11","64","541513","A","53","061"],
["2135","13","50","541513","A","53","053"],
["803","6","13","541513","A","12","061"],
["0","2","0","541513","A","29","159"],
["0","2","0","541513","A","45","073"],
["0","2","0","541513","A","18","071"],
["0","1","0","541513","A","55","078"],
["0","2","0","541513","A","55","117"],
["0","1","0","541513","A","53","045"],
["0","1","0","541513","A","56","033"],
["0","2","0","541513","A","48","181"],
["0","1","0","541513","A","04","017"],
["0","4","0","541513","A","22","015"],
["0","3","0","541513","A","22","017"],
["0","7","0","541513","A","04","003"],
["0","1","0","541513","A","35","017"],
["0","1","0","541513","A","19","193"],
["0","1","0","541513","A","46","083"],
["0","2","0","541513","A","46","099"],
["0","7","0","541513","A","18","141"],
["0","1","0","541513","A","26","027"],
["0","3","0","541513","A","45","083"],
["0","2","0","541513","A","46","081"],
["0","2","0","541513","A","19","041"],
["12848","11","163","541513","A","53","063"],
["20274","13","217","541513","A","17","167"],
["0","9","0","541513","A","25","013"],
["0","1","0","541513","A","25","015"],
["0","1","0","541513","A","29","043"],
["0","3","0","541513","A","29","077"],
["0","1","0","541513","A","29","167"],
["0","2","0","541513","A","39","023"],
["0","1","0","541513","A","28","105"],
["0","5","0","541513","A","42","027"],
["0","1","0","541513","A","13","031"],
["0","1","0","541513","A","51","015"],
