[["PAYANN","ESTAB","EMP","NAICS2002","OPTAX","state","county"],
["72239","236","2884","71","A","6","41"],
["0","7","0","71","A","6","43"],
["21357","51","952","71","A","6","45"],
["6618","46","462","71","A","6","47"],
["0","2","0","71","A","6","49"],
["1647","14","102","71","A","6","51"],
["76417","145","2681","71","A","6","53"],
["32387","55","846","71","A","6","55"],
["0","54","0","71","A","6","57"],
["687542","803","31217","71","A","6","59"],
["41761","122","3795","71","A","6","61"],
["0","25","0","71","A","6","63"],
["374815","409","16498","71","A","6","65"],
["165711","306","7144","71","A","6","67"],
["5296","14","310","71","A","6","69"],
["126572","276","8537","71","A","6","71"],
["708746","889","29200","71","A","6","73"],
["483541","454","12086","71","A","6","75"],
["31504","130","2244","71","A","6","77"],
["16228","103","1112","71","A","6","79"],
["122356","228","4953","71","A","6","81"],
["115601","201","4434","71","A","6","83"],
["288754","448","13307","71","A","6","85"],
["30487","109","2023","71","A","6","87"],
["18417","48","1004","71","A","6","89"],
["0","3","0","71","A","6","91"],
["3674","27","492","71","A","6","93"],
["30971","85","2483","71","A","6","95"],
["58904","201","3535","71","A","6","97"],
["17937","77","1465","71","A","6","99"],
["0","26","0","71","A","6","101"],
["0","18","0","71","A","6","103"],
["0","11","0","71","A","6","105"],
["0","58","0","71","A","6","107"],
["14348","40","1170","71","A","6","109"],
["88701","313","4457","71","A","6","111"],
["43315","46","2315","71","A","6","113"],
["0","19","0","71","A","6","115"],
["14801","81","976","71","A","8","1"],
["0","9","0","71","A","8","3"],
["144622","155","2866","71","A","8","5"],
["0","14","0","71","A","8","7"],
["0","2","0","71","A","8","9"],
["31972","162","2285","71","A","8","13"],
["1702","12","170","71","A","8","14"],
["4236","29","413","71","A","8","15"],
["0","8","0","71","A","8","19"],
["0","1","0","71","A","8","23"],
["139","4","7","71","A","8","27"],
["761","11","36","71","A","8","29"],
["341530","252","6630","71","A","8","31"],
["24518","60","1188","71","A","8","35"],
["78228","80","6136","71","A","8","37"],
["0","7","0","71","A","8","39"],
["0","208","0","71","A","8","41"],
["3287","23","141","71","A","8","43"],
["5458","29","367","71","A","8","45"],
["0","19","0","71","A","8","47"],
["2881","30","279","71","A","8","49"],
["3223","32","182","71","A","8","51"],
["0","3","0","71","A","8","53"],
["0","2","0","71","A","8","55"],
["0","5","0","71","A","8","57"],
["43260","237","2903","71","A","8","59"],
["0","7","0","71","A","8","63"],
["1279","10","151","71","A","8","65"],
["5755","46","382","71","A","8","67"],
["22238","134","1535","71","A","8","69"],
["521","10","37","71","A","8","71"],
["0","1","0","71","A","8","73"],
["2835","10","91","71","A","8","75"],
["8235","57","617","71","A","8","77"],
["0","5","0","71","A","8","79"],
["393","13","21","71","A","8","81"],
["0","10","0","71","A","8","83"],
["751","15","67","71","A","8","85"],
["465","9","55","71","A","8","87"],
["0","6","0","71","A","8","89"],
["484","9","27","71","A","8","91"],
["164","5","8","71","A","8","93"],
["0","1","0","71","A","8","95"],
["32762","41","1808","71","A","8","97"],
["0","4","0","71","A","8","99"],
["8862","43","737","71","A","8","101"],
["0","1","0","71","A","8","103"],
["0","8","0","71","A","8","105"],
["0","38","0","71","A","8","107"],
["0","1","0","71","A","8","109"],
["0","4","0","71","A","8","111"],
["9315","21","675","71","A","8","113"],
["0","1","0","71","A","8","115"],
["66314","42","5561","71","A","8","117"],
["0","23","0","71","A","8","119"],
["0","2","0","71","A","8","121"],
["8158","53","449","71","A","8","123"],
["0","5","0","71","A","8","125"],
["249958","538","8184","71","A","9","1"],
["109587","310","5567","71","A","9","3"],
["23769","124","958","71","A","9","5"],
["24658","91","1004","71","A","9","7"],
["74234","266","4689","71","A","9","9"],
["39187","152","1850","71","A","9","11"],
["8553","49","573","71","A","9","13"],
["6170","49","400","71","A","9","15"],
["0","55","0","71","A","10","1"],
["113065","191","5183","71","A","10","3"],
["0","90","0","71","A","10","5"],
["216429","277","7091","71","A","11","1"],
["0","77","0","71","A","12","1"],
["0","2","0","71","A","12","3"],
["0","73","0","71","A","12","5"],
["0","2","0","71","A","12","7"],
["46427","170","2917","71","A","12","9"],
["376668","726","14169","71","A","12","11"],
["0","3","0","71","A","12","13"],
["7767","51","693","71","A","12","15"],
["5426","35","425","71","A","12","17"],
["9538","31","691","71","A","12","19"],
["134391","172","5080","71","A","12","21"],
["626","9","65","71","A","12","23"],
["0","6","0","71","A","12","27"],
["218","7","14","71","A","12","29"],
["158931","244","4860","71","A","12","31"],
["15865","105","1355","71","A","12","33"],
["0","23","0","71","A","12","35"],
["0","8","0","71","A","12","37"],
["0","3","0","71","A","12","39"],
["0","1","0","71","A","12","41"],
["0","4","0","71","A","12","43"],
["537","4","49","71","A","12","45"],
["0","6","0","71","A","12","49"],
["1269","8","164","71","A","12","51"],
["2306","28","152","71","A","12","53"],
["8431","28","522","71","A","12","55"],
["315474","360","13788","71","A","12","57"],
["0","2","0","71","A","12","59"],
["38972","59","2158","71","A","12","61"],
["716","6","55","71","A","12","63"],
["0","3","0","71","A","12","65"],
["0","67","0","71","A","12","69"],
["79927","212","4832","71","A","12","71"],
["16795","73","931","71","A","12","73"],
["965","17","62","71","A","12","75"],
["0","1","0","71","A","12","77"],
["382","6","21","71","A","12","79"],
["20961","75","1224","71","A","12","81"],
["16953","61","1314","71","A","12","83"],
["37413","95","2067","71","A","12","85"],
["314235","758","10843","71","A","12","86"],
["22057","128","1069","71","A","12","87"],
["0","24","0","71","A","12","89"],
["13680","71","816","71","A","12","91"],
["0","11","0","71","A","12","93"],
["687447","456","34876","71","A","12","95"],
["77441","73","3857","71","A","12","97"],
["310384","641","13978","71","A","12","99"],
["14448","76","1089","71","A","12","101"],
["131693","368","5235","71","A","12","103"],
["28055","104","2077","71","A","12","105"],
["950","18","96","71","A","12","107"],
["27769","73","1356","71","A","12","109"],
["8944","47","566","71","A","12","111"],
["3736","29","308","71","A","12","113"],
["59482","196","3460","71","A","12","115"],
["29119","142","1874","71","A","12","117"],
["0","6","0","71","A","12","119"],
["0","9","0","71","A","12","121"],
["0","8","0","71","A","12","123"],
["0","183","0","71","A","12","127"],
["0","8","0","71","A","12","129"],
["1860","13","113","71","A","12","131"],
["0","3","0","71","A","12","133"],
["0","6","0","71","A","13","1"],
["0","1","0","71","A","13","3"],
["0","1","0","71","A","13","5"],
["1518","15","127","71","A","13","9"],
["0","2","0","71","A","13","11"],
["0","6","0","71","A","13","13"],
["4148","22","181","71","A","13","15"],
["0","5","0","71","A","13","17"],
["0","1","0","71","A","13","19"],
["4973","48","496","71","A","13","21"],
["0","2","0","71","A","13","23"],
["0","1","0","71","A","13","25"],
["0","3","0","71","A","13","27"],
["406","5","47","71","A","13","29"],
["1613","12","138","71","A","13","31"],
["0","6","0","71","A","13","33"],
["0","2","0","71","A","13","35"],
["0","1","0","71","A","13","37"],
["0","7","0","71","A","13","39"],
["0","1","0","71","A","13","43"],
["2462","14","170","71","A","13","45"],
["0","7","0","71","A","13","47"],
["0","2","0","71","A","13","49"],
["30825","100","2265","71","A","13","51"],
["0","2","0","71","A","13","53"],
["96","3","14","71","A","13","55"],
["11545","47","654","71","A","13","57"],
["8467","37","538","71","A","13","59"],
["0","1","0","71","A","13","61"],
["4268","34","378","71","A","13","63"],
["0","1","0","71","A","13","65"],
["75813","209","3377","71","A","13","67"],
["0","8","0","71","A","13","69"],
["0","7","0","71","A","13","71"],
["0","24","0","71","A","13","73"],
["0","1","0","71","A","13","75"],
["4203","23","330","71","A","13","77"],
["434","4","22","71","A","13","81"],
["0","2","0","71","A","13","83"],
["6657","8","143","71","A","13","85"],
["0","5","0","71","A","13","87"],
["56050","184","3515","71","A","13","89"],
["175","5","11","71","A","13","91"],
["0","1","0","71","A","13","93"],
["0","30","0","71","A","13","95"],
["0","19","0","71","A","13","97"],
["0","3","0","71","A","13","99"],
["512","6","24","71","A","13","103"],
["0","3","0","71","A","13","105"],
["0","3","0","71","A","13","107"],
["0","1","0","71","A","13","109"],
["0","8","0","71","A","13","111"],
["0","37","0","71","A","13","113"],
["4967","27","271","71","A","13","115"],
["7650","37","428","71","A","13","117"],
["0","2","0","71","A","13","119"],
["395386","418","8565","71","A","13","121"],
["75","5","12","71","A","13","123"],
["0","34","0","71","A","13","127"],
["641","11","46","71","A","13","129"],
["280","6","23","71","A","13","131"],
["0","2","0","71","A","13","133"],
["52101","191","3023","71","A","13","135"],
["3658","8","236","71","A","13","137"],
["0","49","0","71","A","13","139"],
["0","6","0","71","A","13","143"],
["0","9","0","71","A","13","145"],
["1237","5","82","71","A","13","147"],
["7476","22","439","71","A","13","151"],
["0","21","0","71","A","13","153"],
["0","1","0","71","A","13","155"],
["3377","8","72","71","A","13","157"],
["0","2","0","71","A","13","159"],
["0","1","0","71","A","13","161"],
["0","1","0","71","A","13","163"],
["0","1","0","71","A","13","165"],
["0","1","0","71","A","13","167"],
["1180","5","71","71","A","13","169"],
["0","2","0","71","A","13","171"],
["0","10","0","71","A","13","175"],
["0","3","0","71","A","13","177"],
["849","6","113","71","A","13","179"],
["0","4","0","71","A","13","181"],
["0","22","0","71","A","13","185"],
["675","3","48","71","A","13","187"],
["0","6","0","71","A","13","189"],
["0","1","0","71","A","13","191"],
["0","1","0","71","A","13","193"],
["0","4","0","71","A","13","195"],
["0","1","0","71","A","13","197"],
["0","3","0","71","A","13","199"],
["0","4","0","71","A","13","201"],
["0","3","0","71","A","13","205"],
["0","3","0","71","A","13","207"],
["591","5","32","71","A","13","211"],
["0","2","0","71","A","13","213"],
["0","49","0","71","A","13","215"],
["1520","13","178","71","A","13","217"],
["2221","10","152","71","A","13","219"],
["0","1","0","71","A","13","221"],
["2652","12","134","71","A","13","223"],
["0","2","0","71","A","13","225"],
["263","6","13","71","A","13","227"],
["0","3","0","71","A","13","229"],
["0","1","0","71","A","13","231"],
["0","6","0","71","A","13","233"],
["0","4","0","71","A","13","235"],
["290","5","21","71","A","13","237"],
["0","9","0","71","A","13","241"],
["0","1","0","71","A","13","243"],
["0","59","0","71","A","13","245"],
["3614","20","317","71","A","13","247"],
["0","1","0","71","A","13","251"],
["0","3","0","71","A","13","253"],
["0","14","0","71","A","13","255"],
["0","7","0","71","A","13","257"],
["842","6","62","71","A","13","261"],
["0","3","0","71","A","13","269"],
["0","1","0","71","A","13","271"],
["0","2","0","71","A","13","273"],
["2653","14","151","71","A","13","275"],
["0","12","0","71","A","13","277"],
["0","8","0","71","A","13","279"],
["0","5","0","71","A","13","281"],
["2173","15","138","71","A","13","285"],
["0","1","0","71","A","13","287"],
["0","2","0","71","A","13","289"],
["0","7","0","71","A","13","291"],
["0","3","0","71","A","13","293"],
["0","7","0","71","A","13","295"],
["0","10","0","71","A","13","297"],
["0","10","0","71","A","13","299"],
["0","2","0","71","A","13","303"],
["0","3","0","71","A","13","305"],
["889","7","94","71","A","13","311"],
["0","20","0","71","A","13","313"],
["0","2","0","71","A","13","317"],
["0","2","0","71","A","13","321"],
["16940","74","884","71","A","15","1"],
["120914","267","7456","71","A","15","3"],
["12370","43","726","71","A","15","7"],
["34686","98","1626","71","A","15","9"],
["31164","128","2685","71","A","16","1"],
["0","2","0","71","A","16","3"],
["2215","38","303","71","A","16","5"],
["115","3","27","71","A","16","7"],
["39","3","2","71","A","16","9"],
["0","11","0","71","A","16","11"],
["5722","43","273","71","A","16","13"],
["0","6","0","71","A","16","15"],
["2205","21","153","71","A","16","17"],
["3231","32","287","71","A","16","19"],
["0","2","0","71","A","16","21"],
["0","1","0","71","A","16","23"],
["0","2","0","71","A","16","25"],
["0","30","0","71","A","16","27"],
["65","3","11","71","A","16","29"],
["0","6","0","71","A","16","31"],
["0","1","0","71","A","16","33"],
["0","9","0","71","A","16","35"],
["580","15","46","71","A","16","37"],
["0","5","0","71","A","16","39"],
["0","3","0","71","A","16","41"],
["242","6","12","71","A","16","43"],
["0","4","0","71","A","16","45"],
["524","7","52","71","A","16","47"],
["0","15","0","71","A","16","49"],
["0","4","0","71","A","16","51"],
["0","6","0","71","A","16","53"],
["13237","62","782","71","A","16","55"],
["295","9","45","71","A","16","57"],
["503","16","39","71","A","16","59"],
["0","2","0","71","A","16","61"],
["0","2","0","71","A","16","63"],
["282","7","58","71","A","16","65"],
["0","3","0","71","A","16","67"],
["0","22","0","71","A","16","69"],
["0","1","0","71","A","16","71"],
["0","3","0","71","A","16","73"],
["0","3","0","71","A","16","75"],
["37","3","6","71","A","16","77"],
["1522","13","240","71","A","16","79"],
["217","10","27","71","A","16","81"],
["0","27","0","71","A","16","83"],
["0","15","0","71","A","16","85"],
["483","8","27","71","A","16","87"],
["0","33","0","71","A","17","1"],
["0","2","0","71","A","17","3"],
["0","5","0","71","A","17","5"],
["1221","13","98","71","A","17","7"],
["142","5","3","71","A","17","9"],
["1466","15","108","71","A","17","11"],
["0","2","0","71","A","17","13"],
["243","6","16","71","A","17","15"],
["46","3","9","71","A","17","17"],
["9834","49","714","71","A","17","19"],
["0","9","0","71","A","17","21"],
["310","6","25","71","A","17","23"],
["0","8","0","71","A","17","25"],
["1595","16","118","71","A","17","27"],
["0","18","0","71","A","17","29"],
["938825","1534","30525","71","A","17","31"],
["990","6","65","71","A","17","33"],
["0","2","0","71","A","17","35"],
["3599","26","267","71","A","17","37"],
["407","7","33","71","A","17","39"],
["1294","9","77","71","A","17","41"],
["111517","308","6532","71","A","17","43"],
["757","10","89","71","A","17","45"],
["0","1","0","71","A","17","47"],
["1011","11","76","71","A","17","49"],
["234","5","13","71","A","17","51"],
["651","7","52","71","A","17","53"],
["1137","15","92","71","A","17","55"],
["0","14","0","71","A","17","57"],
["58","3","1","71","A","17","59"],
["279","9","25","71","A","17","61"],
["3251","24","249","71","A","17","63"],
["0","3","0","71","A","17","65"],
["1038","7","32","71","A","17","67"],
["0","2","0","71","A","17","69"],
["0","4","0","71","A","17","71"],
["0","19","0","71","A","17","73"],
["506","12","40","71","A","17","75"],
["881","12","47","71","A","17","77"],
["0","4","0","71","A","17","79"],
["0","14","0","71","A","17","81"],
["0","9","0","71","A","17","83"],
["2512","19","167","71","A","17","85"],
["135660","141","6055","71","A","17","89"],
["0","35","0","71","A","17","91"],
["2340","17","331","71","A","17","93"],
["0","26","0","71","A","17","95"],
["0","284","0","71","A","17","97"],
["5044","55","343","71","A","17","99"],
["97","3","11","71","A","17","101"],
["0","10","0","71","A","17","103"],
["0","13","0","71","A","17","105"],
["800","12","68","71","A","17","107"],
["0","12","0","71","A","17","109"],
["23705","117","1629","71","A","17","111"],
["10581","47","957","71","A","17","113"],
["5855","39","456","71","A","17","115"],
["749","14","63","71","A","17","117"],
["49902","107","2684","71","A","17","119"],
["5625","19","155","71","A","17","121"],
["0","7","0","71","A","17","123"],
["167","5","11","71","A","17","125"],
["0","3","0","71","A","17","127"],
["0","2","0","71","A","17","129"],
["0","5","0","71","A","17","131"],
["3406","22","317","71","A","17","133"],
["636","14","54","71","A","17","135"],
["0","11","0","71","A","17","137"],
["674","4","43","71","A","17","139"],
["0","19","0","71","A","17","141"],
["20469","79","1764","71","A","17","143"],
["0","7","0","71","A","17","145"],
["229","4","15","71","A","17","147"],
["415","13","49","71","A","17","149"],
["0","2","0","71","A","17","151"],
["0","1","0","71","A","17","153"],
["112","3","5","71","A","17","155"],
["0","10","0","71","A","17","157"],
["249","8","18","71","A","17","159"],
["0","60","0","71","A","17","161"],
["11928","87","889","71","A","17","163"],
["0","5","0","71","A","17","165"],
["0","87","0","71","A","17","167"],
["0","1","0","71","A","17","169"],
["0","3","0","71","A","17","171"],
["866","8","40","71","A","17","173"],
["0","3","0","71","A","17","175"],
["0","12","0","71","A","17","177"],
["3964","49","333","71","A","17","179"],
["0","2","0","71","A","17","181"],
["3160","32","328","71","A","17","183"],
["98","5","11","71","A","17","185"],
["0","6","0","71","A","17","187"],
["0","4","0","71","A","17","189"],
["157","6","21","71","A","17","191"],
["0","6","0","71","A","17","193"],
["0","23","0","71","A","17","195"],
["31388","151","1850","71","A","17","197"],
["2131","26","183","71","A","17","199"],
["18479","95","1249","71","A","17","201"],
["0","8","0","71","A","17","203"],
["0","9","0","71","A","18","1"],
["26153","103","1543","71","A","18","3"],
["3741","19","257","71","A","18","5"],
["0","3","0","71","A","18","7"],
["0","4","0","71","A","18","9"],
["2899","22","165","71","A","18","11"],
["0","11","0","71","A","18","13"],
["0","5","0","71","A","18","15"],
["599","16","51","71","A","18","17"],
["7914","49","802","71","A","18","19"],
["0","3","0","71","A","18","21"],
["899","9","69","71","A","18","23"],
["0","1","0","71","A","18","25"],
["407","5","45","71","A","18","27"],
["0","22","0","71","A","18","29"],
["699","11","57","71","A","18","31"],
["2164","15","223","71","A","18","33"],
["7023","47","619","71","A","18","35"],
["0","15","0","71","A","18","37"],
["8799","48","599","71","A","18","39"],
["1587","7","68","71","A","18","41"],
["3075","22","184","71","A","18","43"],
["356","6","16","71","A","18","45"],
["726","3","65","71","A","18","47"],
["0","2","0","71","A","18","49"],
["0","10","0","71","A","18","51"],
["2358","23","196","71","A","18","53"],
["0","10","0","71","A","18","55"],
["23940","101","1283","71","A","18","57"],
["0","15","0","71","A","18","59"],
["0","4","0","71","A","18","61"],
["5512","34","243","71","A","18","63"],
["1459","16","148","71","A","18","65"],
["4435","24","340","71","A","18","67"],
["1768","17","144","71","A","18","69"],
["713","13","51","71","A","18","71"],
["0","8","0","71","A","18","73"],
["392","6","40","71","A","18","75"],
["784","14","59","71","A","18","77"],
["0","7","0","71","A","18","79"],
["6137","32","429","71","A","18","81"],
["0","8","0","71","A","18","83"],
["3953","32","214","71","A","18","85"],
["225","7","13","71","A","18","87"],
["114647","101","4999","71","A","18","89"],
["0","35","0","71","A","18","91"],
["0","12","0","71","A","18","93"],
["18151","55","858","71","A","18","95"],
["358940","309","8548","71","A","18","97"],
["4683","15","251","71","A","18","99"],
["0","2","0","71","A","18","101"],
["0","11","0","71","A","18","103"],
["11909","43","672","71","A","18","105"],
["0","14","0","71","A","18","107"],
["2223","15","230","71","A","18","109"],
["0","2","0","71","A","18","111"],
["0","13","0","71","A","18","113"],
["0","1","0","71","A","18","115"],
["0","5","0","71","A","18","117"],
["0","3","0","71","A","18","119"],
["450","7","17","71","A","18","121"],
["0","5","0","71","A","18","123"],
["0","3","0","71","A","18","125"],
["0","39","0","71","A","18","127"],
["0","5","0","71","A","18","129"],
["269","3","16","71","A","18","131"],
["0","9","0","71","A","18","133"],
["1084","14","30","71","A","18","135"],
["0","10","0","71","A","18","137"],
["0","2","0","71","A","18","139"],
["13717","73","960","71","A","18","141"],
["0","3","0","71","A","18","143"],
["854","11","83","71","A","18","145"],
["0","7","0","71","A","18","147"],
["421","6","30","71","A","18","149"],
["1146","18","53","71","A","18","151"],
["0","1","0","71","A","18","153"],
["0","2","0","71","A","18","155"],
["0","47","0","71","A","18","157"],
["0","4","0","71","A","18","159"],
["0","2","0","71","A","18","161"],
["15508","70","1184","71","A","18","163"],
["327","4","34","71","A","18","165"],
["4567","43","410","71","A","18","167"],
["698","11","40","71","A","18","169"],
["0","16","0","71","A","18","173"],
["0","5","0","71","A","18","175"],
["3064","30","249","71","A","18","177"],
["0","6","0","71","A","18","179"],
["0","20","0","71","A","18","181"],
["0","7","0","71","A","18","183"],
["245","7","21","71","A","19","1"],
["208","6","19","71","A","19","3"],
["151","5","10","71","A","19","5"],
["342","6","8","71","A","19","7"],
["78","4","7","71","A","19","9"],
["597","10","77","71","A","19","11"],
["6187","47","450","71","A","19","13"],
["0","15","0","71","A","19","15"],
["570","13","48","71","A","19","17"],
["518","6","25","71","A","19","19"],
["0","16","0","71","A","19","21"],
["0","7","0","71","A","19","23"],
["190","4","19","71","A","19","25"],
["665","9","60","71","A","19","27"],
["642","6","99","71","A","19","29"],
["594","10","84","71","A","19","31"],
["2008","32","214","71","A","19","33"],
["347","7","32","71","A","19","35"],
["0","7","0","71","A","19","37"],
["0","2","0","71","A","19","39"],
["1401","10","123","71","A","19","41"],
["0","15","0","71","A","19","43"],
["0","25","0","71","A","19","45"],
["0","8","0","71","A","19","47"],
["1583","21","143","71","A","19","49"],
["107","3","44","71","A","19","51"],
["0","2","0","71","A","19","53"],
["388","8","34","71","A","19","55"],
["0","23","0","71","A","19","57"],
["5096","27","221","71","A","19","59"],
["24892","45","1553","71","A","19","61"],
["44","6","4","71","A","19","63"],
["385","10","37","71","A","19","65"],
["524","7","84","71","A","19","67"],
["217","5","7","71","A","19","69"],
["0","1","0","71","A","19","71"],
["0","3","0","71","A","19","73"],
["451","6","27","71","A","19","75"],
["0","6","0","71","A","19","77"],
["426","6","31","71","A","19","79"],
["118","6","3","71","A","19","81"],
["575","13","35","71","A","19","83"],
["0","6","0","71","A","19","85"],
["553","10","42","71","A","19","87"],
["0","5","0","71","A","19","89"],
["107","5","18","71","A","19","91"],
["247","5","20","71","A","19","93"],
["1255","11","64","71","A","19","95"],
["784","13","70","71","A","19","97"],
["0","12","0","71","A","19","99"],
