[["PAYANN","ESTAB","EMP","NAICS2002","OPTAX","state","county"],
["327065","746","4661","541110","A","6","1"],
["0","111","0","541110","A","6","7"],
["173651","528","2849","541110","A","6","13"],
["8638","70","208","541110","A","6","17"],
["0","401","0","541110","A","6","19"],
["0","77","0","541110","A","6","23"],
["0","32","0","541110","A","6","25"],
["39109","200","861","541110","A","6","29"],
["3609","25","114","541110","A","6","31"],
["1159","14","43","541110","A","6","33"],
["3649757","6894","49871","541110","A","6","37"],
["0","19","0","541110","A","6","39"],
["0","289","0","541110","A","6","41"],
["0","52","0","541110","A","6","45"],
["5075","46","162","541110","A","6","47"],
["0","195","0","541110","A","6","53"],
["0","52","0","541110","A","6","55"],
["0","52","0","541110","A","6","57"],
["896444","2263","13705","541110","A","6","59"],
["19034","135","440","541110","A","6","61"],
["93772","520","2161","541110","A","6","65"],
["343076","928","5884","541110","A","6","67"],
["72345","399","1727","541110","A","6","71"],
["737704","2014","11626","541110","A","6","73"],
["1522877","1310","17628","541110","A","6","75"],
["38859","187","799","541110","A","6","77"],
["0","178","0","541110","A","6","79"],
["0","351","0","541110","A","6","81"],
["46872","222","956","541110","A","6","83"],
["873251","1018","9356","541110","A","6","85"],
["20584","129","465","541110","A","6","87"],
["0","102","0","541110","A","6","89"],
["869","20","45","541110","A","6","93"],
["0","89","0","541110","A","6","95"],
["0","309","0","541110","A","6","97"],
["29603","167","714","541110","A","6","99"],
["3559","31","104","541110","A","6","101"],
["885","14","33","541110","A","6","103"],
["9589","80","296","541110","A","6","107"],
["2953","21","75","541110","A","6","109"],
["79932","391","1568","541110","A","6","111"],
["0","51","0","541110","A","6","113"],
["2222","21","70","541110","A","6","115"],
["0","45","0","541110","A","8","1"],
["970","21","46","541110","A","8","3"],
["0","338","0","541110","A","8","5"],
["55184","275","1155","541110","A","8","13"],
["18595","19","202","541110","A","8","14"],
["625248","1030","8270","541110","A","8","31"],
["0","51","0","541110","A","8","35"],
["0","40","0","541110","A","8","37"],
["0","355","0","541110","A","8","41"],
["0","14","0","541110","A","8","43"],
["0","39","0","541110","A","8","45"],
["1668","11","49","541110","A","8","51"],
["31488","241","705","541110","A","8","59"],
["5378","42","120","541110","A","8","67"],
["0","135","0","541110","A","8","69"],
["15551","74","337","541110","A","8","77"],
["0","21","0","541110","A","8","85"],
["8212","39","121","541110","A","8","97"],
["0","65","0","541110","A","8","101"],
["2031","28","67","541110","A","8","107"],
["0","22","0","541110","A","8","117"],
["0","60","0","541110","A","8","123"],
["0","798","0","541110","A","9","1"],
["312228","668","5443","541110","A","9","3"],
["0","103","0","541110","A","9","5"],
["0","70","0","541110","A","9","7"],
["0","657","0","541110","A","9","9"],
["0","141","0","541110","A","9","11"],
["0","43","0","541110","A","9","13"],
["0","44","0","541110","A","9","15"],
["0","35","0","541110","A","10","1"],
["0","270","0","541110","A","10","3"],
["0","43","0","541110","A","10","5"],
["3351840","1390","34578","541110","A","11","1"],
["0","169","0","541110","A","12","1"],
["0","84","0","541110","A","12","5"],
["49068","271","1038","541110","A","12","9"],
["539853","1984","9230","541110","A","12","11"],
["0","56","0","541110","A","12","15"],
["5360","34","159","541110","A","12","17"],
["0","44","0","541110","A","12","19"],
["66122","215","1287","541110","A","12","21"],
["3821","24","114","541110","A","12","23"],
["301966","580","4054","541110","A","12","31"],
["69625","190","1178","541110","A","12","33"],
["0","16","0","541110","A","12","35"],
["5414","37","148","541110","A","12","53"],
["4493","32","146","541110","A","12","55"],
["474782","976","7131","541110","A","12","57"],
["10751","70","224","541110","A","12","61"],
["22397","101","484","541110","A","12","69"],
["78807","263","1529","541110","A","12","71"],
["191691","372","2850","541110","A","12","73"],
["0","122","0","541110","A","12","81"],
["36595","150","629","541110","A","12","83"],
["30935","127","598","541110","A","12","85"],
["1201996","3072","17279","541110","A","12","86"],
["9920","84","247","541110","A","12","87"],
["3052","15","75","541110","A","12","89"],
["16573","108","458","541110","A","12","91"],
["1194","10","42","541110","A","12","93"],
["472860","931","7443","541110","A","12","95"],
["0","51","0","541110","A","12","97"],
["503302","1429","7478","541110","A","12","99"],
["16498","123","473","541110","A","12","101"],
["185443","772","3490","541110","A","12","103"],
["60013","213","1257","541110","A","12","105"],
["1573","23","68","541110","A","12","107"],
["0","51","0","541110","A","12","109"],
["18006","81","386","541110","A","12","111"],
["4792","26","113","541110","A","12","113"],
["0","331","0","541110","A","12","115"],
["25710","163","630","541110","A","12","117"],
["0","266","0","541110","A","12","127"],
["1250","21","65","541110","A","12","131"],
["0","23","0","541110","A","13","9"],
["1479","6","42","541110","A","13","13"],
["4417","31","132","541110","A","13","15"],
["25512","121","705","541110","A","13","21"],
["5058","22","137","541110","A","13","31"],
["1121","6","54","541110","A","13","43"],
["7809","30","215","541110","A","13","45"],
["41207","158","900","541110","A","13","51"],
["950","10","28","541110","A","13","55"],
["6954","52","190","541110","A","13","57"],
["0","71","0","541110","A","13","59"],
["10436","63","247","541110","A","13","63"],
["0","398","0","541110","A","13","67"],
["2613","24","94","541110","A","13","69"],
["1187","19","54","541110","A","13","71"],
["1635","16","45","541110","A","13","73"],
["6454","20","117","541110","A","13","77"],
["93995","414","2196","541110","A","13","89"],
["0","72","0","541110","A","13","95"],
["5497","37","102","541110","A","13","97"],
["6617","53","152","541110","A","13","113"],
["7134","51","172","541110","A","13","115"],
["4960","50","131","541110","A","13","117"],
["942302","1168","13120","541110","A","13","121"],
["11077","70","220","541110","A","13","127"],
["1616","20","48","541110","A","13","129"],
["43212","268","943","541110","A","13","135"],
["0","20","0","541110","A","13","137"],
["0","66","0","541110","A","13","139"],
["0","41","0","541110","A","13","151"],
["0","46","0","541110","A","13","153"],
["0","27","0","541110","A","13","175"],
["1916","14","75","541110","A","13","179"],
["0","61","0","541110","A","13","185"],
["0","13","0","541110","A","13","189"],
["23896","108","493","541110","A","13","215"],
["1751","22","55","541110","A","13","217"],
["1547","12","48","541110","A","13","219"],
["2889","19","64","541110","A","13","223"],
["770","9","31","541110","A","13","231"],
["1836","14","63","541110","A","13","233"],
["31023","164","681","541110","A","13","245"],
["4793","33","96","541110","A","13","247"],
["3248","27","96","541110","A","13","255"],
["1935","12","55","541110","A","13","257"],
["2046","16","58","541110","A","13","275"],
["3600","29","115","541110","A","13","277"],
["2618","19","135","541110","A","13","279"],
["3570","25","87","541110","A","13","285"],
["0","13","0","541110","A","13","293"],
["0","18","0","541110","A","13","295"],
["1993","23","60","541110","A","13","297"],
["2182","24","79","541110","A","13","299"],
["8344","37","206","541110","A","13","313"],
["8425","73","223","541110","A","15","1"],
["189036","575","3314","541110","A","15","3"],
["1628","26","53","541110","A","15","7"],
["8125","62","198","541110","A","15","9"],
["66124","232","1470","541110","A","16","1"],
["0","35","0","541110","A","16","5"],
["2438","25","54","541110","A","16","13"],
["0","24","0","541110","A","16","17"],
["0","54","0","541110","A","16","19"],
["0","39","0","541110","A","16","27"],
["0","95","0","541110","A","16","55"],
["0","22","0","541110","A","16","57"],
["0","24","0","541110","A","16","69"],
["0","53","0","541110","A","16","83"],
["0","32","0","541110","A","17","1"],
["0","11","0","541110","A","17","11"],
["23326","82","496","541110","A","17","19"],
["1485","12","40","541110","A","17","21"],
["0","23","0","541110","A","17","29"],
["3163419","4081","38763","541110","A","17","31"],
["2349","37","94","541110","A","17","37"],
["139904","615","2740","541110","A","17","43"],
["1713","9","49","541110","A","17","49"],
["1609","21","66","541110","A","17","55"],
["0","12","0","541110","A","17","57"],
["0","19","0","541110","A","17","63"],
["0","22","0","541110","A","17","73"],
["6107","42","185","541110","A","17","77"],
["0","20","0","541110","A","17","81"],
["0","205","0","541110","A","17","89"],
["0","46","0","541110","A","17","91"],
["0","14","0","541110","A","17","93"],
["0","17","0","541110","A","17","95"],
["0","333","0","541110","A","17","97"],
["10840","57","300","541110","A","17","99"],
["958","11","44","541110","A","17","103"],
["2395","19","76","541110","A","17","105"],
["21743","119","495","541110","A","17","111"],
["0","68","0","541110","A","17","113"],
["9832","49","253","541110","A","17","115"],
["0","12","0","541110","A","17","117"],
["62428","153","981","541110","A","17","119"],
["2280","20","57","541110","A","17","121"],
["3161","13","76","541110","A","17","133"],
["0","11","0","541110","A","17","137"],
["0","18","0","541110","A","17","141"],
["47015","145","893","541110","A","17","143"],
["17789","81","477","541110","A","17","161"],
["53264","149","1009","541110","A","17","163"],
["952","19","47","541110","A","17","165"],
["0","113","0","541110","A","17","167"],
["0","5","0","541110","A","17","169"],
["2627","20","65","541110","A","17","177"],
["4085","40","132","541110","A","17","179"],
["0","35","0","541110","A","17","183"],
["3614","17","111","541110","A","17","195"],
["22756","154","564","541110","A","17","197"],
["0","37","0","541110","A","17","199"],
["0","153","0","541110","A","17","201"],
["38952","143","1052","541110","A","18","3"],
["0","31","0","541110","A","18","5"],
["1559","11","46","541110","A","18","11"],
["1613","13","60","541110","A","18","17"],
["3491","44","105","541110","A","18","19"],
["0","11","0","541110","A","18","23"],
["629","13","28","541110","A","18","29"],
["2104","18","68","541110","A","18","33"],
["4117","32","123","541110","A","18","35"],
["1171","15","43","541110","A","18","37"],
["6801","68","259","541110","A","18","39"],
["0","41","0","541110","A","18","43"],
["1864","22","82","541110","A","18","53"],
["15812","66","408","541110","A","18","57"],
["0","20","0","541110","A","18","59"],
["1807","29","69","541110","A","18","63"],
["4493","42","139","541110","A","18","67"],
["0","11","0","541110","A","18","69"],
["1449","8","56","541110","A","18","71"],
["1160","12","42","541110","A","18","77"],
["4183","36","135","541110","A","18","81"],
["2874","15","71","541110","A","18","83"],
["2578","27","85","541110","A","18","85"],
["47547","256","1337","541110","A","18","89"],
["0","42","0","541110","A","18","91"],
["0","57","0","541110","A","18","95"],
["272853","540","5084","541110","A","18","97"],
["794","16","45","541110","A","18","99"],
["0","42","0","541110","A","18","105"],
["1230","15","43","541110","A","18","107"],
["1395","19","51","541110","A","18","109"],
["1320","13","41","541110","A","18","113"],
["10686","77","295","541110","A","18","127"],
["1832","10","64","541110","A","18","137"],
["0","135","0","541110","A","18","141"],
["3079","18","78","541110","A","18","145"],
["700","13","30","541110","A","18","151"],
["7794","56","238","541110","A","18","157"],
["0","102","0","541110","A","18","163"],
["6317","55","248","541110","A","18","167"],
["1711","12","49","541110","A","18","169"],
["0","20","0","541110","A","18","177"],
["11202","52","271","541110","A","19","13"],
["0","8","0","541110","A","19","15"],
["1346","16","49","541110","A","19","21"],
["0","29","0","541110","A","19","33"],
["650","8","27","541110","A","19","41"],
["1672","22","48","541110","A","19","45"],
["1397","11","47","541110","A","19","49"],
["0","22","0","541110","A","19","57"],
["8601","31","209","541110","A","19","61"],
["0","9","0","541110","A","19","99"],
["2204","15","45","541110","A","19","101"],
["0","48","0","541110","A","19","103"],
["859","12","50","541110","A","19","109"],
["0","19","0","541110","A","19","111"],
["26510","101","670","541110","A","19","113"],
["1745","16","66","541110","A","19","127"],
["0","22","0","541110","A","19","139"],
["130967","270","2122","541110","A","19","153"],
["0","43","0","541110","A","19","155"],
["13364","90","362","541110","A","19","163"],
["0","28","0","541110","A","19","169"],
["2365","17","81","541110","A","19","179"],
["3573","31","86","541110","A","19","187"],
["0","64","0","541110","A","19","193"],
["2956","20","78","541110","A","20","9"],
["3593","22","100","541110","A","20","37"],
["3608","40","134","541110","A","20","45"],
["0","16","0","541110","A","20","51"],
["2043","18","67","541110","A","20","55"],
["1792","15","57","541110","A","20","57"],
["0","8","0","541110","A","20","61"],
["1444","16","48","541110","A","20","79"],
["0","294","0","541110","A","20","91"],
["0","22","0","541110","A","20","103"],
["0","15","0","541110","A","20","111"],
["1134","16","47","541110","A","20","125"],
["3162","25","103","541110","A","20","155"],
["2027","24","84","541110","A","20","161"],
["0","21","0","541110","A","20","169"],
["57196","259","1484","541110","A","20","173"],
["1830","11","64","541110","A","20","175"],
["28980","163","820","541110","A","20","177"],
["0","50","0","541110","A","20","209"],
["1733","17","94","541110","A","21","9"],
["3947","26","101","541110","A","21","15"],
["3401","32","116","541110","A","21","19"],
["1762","16","54","541110","A","21","21"],
["0","18","0","541110","A","21","29"],
["640","14","35","541110","A","21","35"],
["0","37","0","541110","A","21","37"],
["2396","32","114","541110","A","21","47"],
["0","16","0","541110","A","21","49"],
["0","13","0","541110","A","21","51"],
["9082","61","208","541110","A","21","59"],
["65442","222","1697","541110","A","21","67"],
["0","27","0","541110","A","21","71"],
["3709","31","95","541110","A","21","73"],
["1065","10","42","541110","A","21","83"],
["807","13","39","541110","A","21","89"],
["3995","38","143","541110","A","21","93"],
["2086","24","74","541110","A","21","95"],
["2855","26","114","541110","A","21","101"],
["2172","29","84","541110","A","21","107"],
["163260","474","3540","541110","A","21","111"],
["1162","10","31","541110","A","21","113"],
["1658","14","69","541110","A","21","115"],
["0","100","0","541110","A","21","117"],
["1694","19","58","541110","A","21","121"],
["0","40","0","541110","A","21","125"],
["6986","48","223","541110","A","21","145"],
["0","25","0","541110","A","21","151"],
["0","6","0","541110","A","21","153"],
["1471","8","44","541110","A","21","155"],
["0","10","0","541110","A","21","157"],
["1387","17","68","541110","A","21","179"],
["914","13","49","541110","A","21","185"],
["3518","18","68","541110","A","21","193"],
["10127","46","244","541110","A","21","195"],
["2552","27","104","541110","A","21","199"],
["1111","13","34","541110","A","21","211"],
["0","59","0","541110","A","21","227"],
["0","16","0","541110","A","21","235"],
["1032","11","34","541110","A","21","239"],
["0","29","0","541110","A","22","1"],
["4052","36","130","541110","A","22","5"],
["0","22","0","541110","A","22","9"],
["2201","29","96","541110","A","22","15"],
["47321","199","1159","541110","A","22","17"],
["31310","157","779","541110","A","22","19"],
["1112","7","39","541110","A","22","27"],
["110501","468","2786","541110","A","22","33"],
["923","23","62","541110","A","22","39"],
["0","41","0","541110","A","22","45"],
["2667","18","104","541110","A","22","47"],
["104951","395","2030","541110","A","22","51"],
["0","324","0","541110","A","22","55"],
["3394","51","138","541110","A","22","57"],
["1694","24","54","541110","A","22","61"],
["2161","31","97","541110","A","22","63"],
["0","14","0","541110","A","22","67"],
["2418","34","120","541110","A","22","69"],
["357136","750","6364","541110","A","22","71"],
["0","150","0","541110","A","22","73"],
["1667","11","41","541110","A","22","75"],
["0","115","0","541110","A","22","79"],
["0","32","0","541110","A","22","87"],
["1495","19","51","541110","A","22","89"],
["0","3","0","541110","A","22","91"],
["1626","19","53","541110","A","22","95"],
["0","67","0","541110","A","22","97"],
["0","28","0","541110","A","22","101"],
["0","151","0","541110","A","22","103"],
["6740","61","228","541110","A","22","105"],
["15736","79","354","541110","A","22","109"],
["2334","31","90","541110","A","22","113"],
["0","22","0","541110","A","22","117"],
["0","15","0","541110","A","22","119"],
["0","36","0","541110","A","23","1"],
["3694","38","129","541110","A","23","3"],
["91330","237","1686","541110","A","23","5"],
["0","35","0","541110","A","23","9"],
["0","64","0","541110","A","23","11"],
["0","25","0","541110","A","23","13"],
["1570","26","69","541110","A","23","15"],
["2792","18","84","541110","A","23","17"],
["20644","92","496","541110","A","23","19"],
["0","16","0","541110","A","23","23"],
["1652","13","66","541110","A","23","25"],
["0","85","0","541110","A","23","31"],
["0","34","0","541110","A","24","1"],
["48652","242","930","541110","A","24","3"],
["132309","540","2611","541110","A","24","5"],
["0","24","0","541110","A","24","9"],
["6064","50","167","541110","A","24","13"],
["2464","29","89","541110","A","24","15"],
["0","36","0","541110","A","24","17"],
["0","81","0","541110","A","24","21"],
["9261","85","288","541110","A","24","25"],
["0","141","0","541110","A","24","27"],
["923","12","34","541110","A","24","29"],
["0","707","0","541110","A","24","31"],
["63690","271","1379","541110","A","24","33"],
["0","14","0","541110","A","24","35"],
["0","25","0","541110","A","24","37"],
["6269","31","141","541110","A","24","41"],
["0","46","0","541110","A","24","43"],
["0","55","0","541110","A","24","45"],
["0","27","0","541110","A","24","47"],
["407780","544","6005","541110","A","24","510"],
["0","188","0","541110","A","25","1"],
["12729","87","334","541110","A","25","3"],
["51389","299","1128","541110","A","25","5"],
["0","18","0","541110","A","25","7"],
["0","513","0","541110","A","25","9"],
["0","23","0","541110","A","25","11"],
["64148","292","1404","541110","A","25","13"],
["0","92","0","541110","A","25","15"],
["0","960","0","541110","A","25","17"],
["2288","15","35","541110","A","25","19"],
["94932","546","1993","541110","A","25","21"],
["34503","260","851","541110","A","25","23"],
["1468611","1260","17920","541110","A","25","25"],
["76442","426","1891","541110","A","25","27"],
["0","16","0","541110","A","26","5"],
["1684","16","58","541110","A","26","7"],
["0","42","0","541110","A","26","17"],
["0","69","0","541110","A","26","21"],
["1426","11","40","541110","A","26","23"],
["5829","52","157","541110","A","26","25"],
["0","14","0","541110","A","26","27"],
["1041","18","43","541110","A","26","31"],
["1773","10","48","541110","A","26","35"],
["0","12","0","541110","A","26","41"],
["0","13","0","541110","A","26","43"],
["0","39","0","541110","A","26","45"],
["3495","29","83","541110","A","26","47"],
["0","238","0","541110","A","26","49"],
["18815","79","387","541110","A","26","55"],
["0","11","0","541110","A","26","61"],
["89002","200","1481","541110","A","26","65"],
["1019","8","31","541110","A","26","71"],
["2991","22","79","541110","A","26","73"],
["8069","61","186","541110","A","26","75"],
["0","130","0","541110","A","26","77"],
["0","287","0","541110","A","26","81"],
["0","30","0","541110","A","26","87"],
["2654","32","77","541110","A","26","91"],
["0","60","0","541110","A","26","93"],
["57923","330","1186","541110","A","26","99"],
["4704","38","134","541110","A","26","103"],
["0","11","0","541110","A","26","107"],
["3058","27","98","541110","A","26","111"],
["0","36","0","541110","A","26","115"],
["0","49","0","541110","A","26","121"],
["710361","1422","9665","541110","A","26","125"],
["3126","20","85","541110","A","26","137"],
["0","67","0","541110","A","26","139"],
["0","106","0","541110","A","26","145"],
["0","55","0","541110","A","26","147"],
["2523","18","75","541110","A","26","149"],
["0","15","0","541110","A","26","155"],
["0","20","0","541110","A","26","159"],
["0","189","0","541110","A","26","161"],
["0","669","0","541110","A","26","163"],
["0","17","0","541110","A","26","165"],
["13491","66","323","541110","A","27","3"],
["3129","20","80","541110","A","27","7"],
["0","6","0","541110","A","27","9"],
["0","27","0","541110","A","27","13"],
["3499","11","113","541110","A","27","15"],
["2578","20","71","541110","A","27","19"],
["0","18","0","541110","A","27","27"],
["0","30","0","541110","A","27","35"],
["0","118","0","541110","A","27","37"],
["3238","15","86","541110","A","27","41"],
["2307","7","60","541110","A","27","47"],
["1359","17","46","541110","A","27","49"],
["785024","970","10730","541110","A","27","53"],
["1470","9","36","541110","A","27","59"],
["1425","14","48","541110","A","27","61"],
["2737","14","67","541110","A","27","67"],
["1347","13","37","541110","A","27","85"],
["2053","8","57","541110","A","27","91"],
["2357","10","59","541110","A","27","99"],
["11498","49","276","541110","A","27","109"],
["1260","11","54","541110","A","27","111"],
["1794","11","44","541110","A","27","119"],
["110968","336","1935","541110","A","27","123"],
["2489","23","65","541110","A","27","131"],
["0","92","0","541110","A","27","137"],
["2754","20","66","541110","A","27","139"],
["0","56","0","541110","A","27","145"],
["1116","11","39","541110","A","27","147"],
["12873","68","264","541110","A","27","163"],
["2591","19","87","541110","A","27","169"],
["2848","23","74","541110","A","27","171"],
["0","36","0","541110","A","28","1"],
["1759","20","48","541110","A","28","3"],
["819","9","34","541110","A","28","7"],
["0","1","0","541110","A","28","9"],
["0","20","0","541110","A","28","11"],
["831","12","49","541110","A","28","25"],
["8551","26","152","541110","A","28","27"],
["1272","9","44","541110","A","28","29"],
["0","39","0","541110","A","28","33"],
["0","74","0","541110","A","28","35"],
["1129","15","50","541110","A","28","43"],
["31413","167","813","541110","A","28","47"],
["0","261","0","541110","A","28","49"],
["0","8","0","541110","A","28","51"],
["0","69","0","541110","A","28","59"],
["0","28","0","541110","A","28","67"],
["0","39","0","541110","A","28","71"],
["0","14","0","541110","A","28","73"],
["2815","38","112","541110","A","28","75"],
["16214","66","353","541110","A","28","81"],
["0","20","0","541110","A","28","83"],
["0","35","0","541110","A","28","87"],
["23185","62","415","541110","A","28","89"],
["529","12","30","541110","A","28","95"],
["1516","9","30","541110","A","28","99"],
["2066","18","69","541110","A","28","107"],
["1908","12","51","541110","A","28","109"],
["0","29","0","541110","A","28","113"],
["2027","13","66","541110","A","28","117"],
["0","60","0","541110","A","28","121"],
["535","6","39","541110","A","28","129"],
["3876","27","78","541110","A","28","149"],
["5848","31","129","541110","A","28","151"],
["1400","8","39","541110","A","29","7"],
["0","73","0","541110","A","29","19"],
["0","46","0","541110","A","29","21"],
["2060","18","94","541110","A","29","23"],
["2083","16","53","541110","A","29","29"],
["0","29","0","541110","A","29","31"],
["1694","20","58","541110","A","29","37"],
["0","92","0","541110","A","29","47"],
["0","57","0","541110","A","29","51"],
["788","16","43","541110","A","29","69"],
["0","32","0","541110","A","29","71"],
["56140","201","1060","541110","A","29","77"],
["2562","12","47","541110","A","29","91"],
["0","554","0","541110","A","29","95"],
["0","62","0","541110","A","29","97"],
["3800","37","123","541110","A","29","99"],
["0","15","0","541110","A","29","101"],
["1378","9","48","541110","A","29","105"],
["1033","14","34","541110","A","29","107"],
["0","14","0","541110","A","29","127"],
["0","12","0","541110","A","29","145"],
["0","21","0","541110","A","29","159"],
["2520","12","66","541110","A","29","161"],
["0","28","0","541110","A","29","165"],
["0","99","0","541110","A","29","183"],
["2047","30","73","541110","A","29","187"],
["168502","601","3125","541110","A","29","189"],
["0","22","0","541110","A","29","201"],
["1222","16","45","541110","A","29","213"],
["0","333","0","541110","A","29","510"],
["0","66","0","541110","A","30","13"],
["0","59","0","541110","A","30","29"],
["8256","66","205","541110","A","30","31"],
["0","10","0","541110","A","30","41"],
["1034","13","55","541110","A","30","47"],
["0","48","0","541110","A","30","49"],
["0","95","0","541110","A","30","63"],
["5938","28","117","541110","A","30","93"],
["0","100","0","541110","A","30","111"],
["1697","12","51","541110","A","31","1"],
["0","22","0","541110","A","31","19"],
["0","21","0","541110","A","31","47"],
["0","15","0","541110","A","31","53"],
["132104","309","2215","541110","A","31","55"],
["2273","28","88","541110","A","31","79"],
["0","125","0","541110","A","31","109"],
["0","26","0","541110","A","31","111"],
["0","23","0","541110","A","31","119"],
["1563","10","34","541110","A","31","141"],
["0","27","0","541110","A","31","153"],
["0","19","0","541110","A","31","157"],
["0","779","0","541110","A","32","3"],
["0","28","0","541110","A","32","5"],
["3501","26","97","541110","A","32","7"],
["0","316","0","541110","A","32","31"],
["9623","40","190","541110","A","32","510"],
["0","35","0","541110","A","33","1"],
["3564","22","106","541110","A","33","3"],
["6991","34","160","541110","A","33","5"],
["0","69","0","541110","A","33","9"],
["105798","246","1759","541110","A","33","11"],
["0","115","0","541110","A","33","13"],
["31233","168","740","541110","A","33","15"],
["9749","45","214","541110","A","33","17"],
["0","13","0","541110","A","33","19"],
["57132","192","908","541110","A","34","1"],
["217864","859","3941","541110","A","34","3"],
["0","236","0","541110","A","34","5"],
["206429","522","3730","541110","A","34","7"],
["0","74","0","541110","A","34","9"],
["0","87","0","541110","A","34","11"],
["557082","778","7726","541110","A","34","13"],
["0","128","0","541110","A","34","15"],
["54397","284","1185","541110","A","34","17"],
["0","81","0","541110","A","34","19"],
["0","246","0","541110","A","34","21"],
["182397","465","3044","541110","A","34","23"],
["0","478","0","541110","A","34","25"],
["0","460","0","541110","A","34","27"],
["0","263","0","541110","A","34","29"],
["0","316","0","541110","A","34","31"],
["0","28","0","541110","A","34","33"],
["0","227","0","541110","A","34","35"],
["0","61","0","541110","A","34","37"],
["115859","390","2150","541110","A","34","39"],
["0","65","0","541110","A","34","41"],
["162307","581","3178","541110","A","35","1"],
["5268","29","161","541110","A","35","5"],
["0","22","0","541110","A","35","9"],
["8515","67","275","541110","A","35","13"],
["1972","14","64","541110","A","35","15"],
["2668","19","77","541110","A","35","25"],
["2618","14","63","541110","A","35","31"],
["1603","21","59","541110","A","35","35"],
["4202","41","142","541110","A","35","45"],
["0","147","0","541110","A","35","49"],
["1176","25","51","541110","A","35","55"],
["930","20","37","541110","A","35","61"],
["140154","296","2616","541110","A","36","1"],
["0","182","0","541110","A","36","5"],
["0","103","0","541110","A","36","7"],
["2334","35","103","541110","A","36","9"],
["0","31","0","541110","A","36","11"],
["0","66","0","541110","A","36","13"],
["0","33","0","541110","A","36","15"],
["0","29","0","541110","A","36","17"],
["3663","33","111","541110","A","36","19"],
["3669","38","98","541110","A","36","21"],
["0","20","0","541110","A","36","23"],
["1544","32","60","541110","A","36","25"],
["0","170","0","541110","A","36","27"],
["0","574","0","541110","A","36","29"],
["1137","21","52","541110","A","36","31"],
["2151","25","77","541110","A","36","33"],
["0","24","0","541110","A","36","35"],
["0","24","0","541110","A","36","37"],
["1263","25","57","541110","A","36","39"],
["0","25","0","541110","A","36","43"],
["6589","36","220","541110","A","36","45"],
["127579","583","2710","541110","A","36","47"],
["1784","23","70","541110","A","36","51"],
["0","26","0","541110","A","36","53"],
["112391","436","2801","541110","A","36","55"],
["0","29","0","541110","A","36","57"],
["568072","1732","10785","541110","A","36","59"],
["6959470","3939","74531","541110","A","36","61"],
["0","105","0","541110","A","36","63"],
["0","122","0","541110","A","36","65"],
["89369","319","1920","541110","A","36","67"],
